0.2485	      1.4683
      0.3141	      5.8505
      0.3724	     19.1405
      0.4179	     48.0881
      0.4503	     92.5537
      0.4737	    148.0447
      0.4914	    210.5984
      0.5053	    277.3546
      0.5168	    347.0607
      0.5265	    419.3332
      0.5348	    492.7995
      0.5422	    567.7169
      0.5487	    643.7286
      0.5546	    720.2368
      0.5600	    797.4788
      0.5649	    875.5109
      0.5694	    953.6562
      0.5737	   1032.1265
      0.5776	   1111.3444
      0.5813	   1190.5715
      0.5848	   1269.7776
      0.5881	   1349.5950
      0.5912	   1429.8744
      0.5942	   1509.8927
      0.5970	   1589.9886
      0.5997	   1670.6330
      0.6023	   1751.1891
      0.6048	   1831.8869
      0.6072	   1912.8518
      0.6095	   1993.7228
      0.6117	   2074.5786
      0.6139	   2156.1574
      0.6160	   2237.1894
      0.6180	   2318.3517
      0.6199	   2400.0671
      0.6218	   2481.3044
      0.6237	   2562.7930
      0.6255	   2644.5683
      0.6272	   2726.0147
      0.6289	   2807.6730
      0.6305	   2889.6347
      0.6322	   2971.3623
      0.6337	   3053.0926
      0.6353	   3135.1526
      0.6368	   3216.9727
      0.6383	   3298.7943
      0.6397	   3381.0484
      0.6411	   3462.9166
      0.6425	   3544.9213
      0.6439	   3627.2207
      0.6452	   3709.2221
      0.6465	   3791.5016
      0.6478	   3873.6110
      0.6490	   3955.7670
      0.6503	   4037.8295
      0.6515	   4120.3679
      0.6527	   4202.5646
      0.6539	   4284.6551
      0.6550	   4366.8661
      0.6562	   4449.5575
      0.6573	   4531.7524
      0.6584	   4614.1756
      0.6595	   4696.8528
      0.6606	   4779.1437
      0.6616	   4861.4285
      0.6627	   4944.0612
      0.6637	   5026.5102
      0.6647	   5108.8898
      0.6657	   5191.6000
      0.6667	   5274.0296
      0.6677	   5356.8120
      0.6687	   5439.6115
      0.6696	   5522.0629
      0.6705	   5604.5956
      0.6715	   5687.3758
      0.6724	   5769.9248
      0.6733	   5852.4260
      0.6742	   5935.2773
      0.6751	   6017.8743
      0.6760	   6100.2935
      0.6769	   6183.4184
      0.6777	   6265.9624
      0.6786	   6348.5532
      0.6794	   6431.5639
      0.6802	   6514.1148
      0.6811	   6596.7216
      0.6819	   6679.7573
      0.6827	   6762.3643
      0.6835	   6844.7218
      0.6843	   6927.8614
      0.6851	   7010.6365
      0.6859	   7093.2656
      0.6866	   7175.9568
      0.6874	   7258.8933
      0.6882	   7341.6456
      0.6889	   7424.5330
      0.6897	   7507.3942
      0.6904	   7590.1239
      0.6911	   7672.8454
      0.6919	   7755.9345
      0.6926	   7838.8624
      0.6933	   7921.6550
      0.6940	   8004.6929
      0.6947	   8087.4106
      0.6954	   8170.2349
      0.6961	   8253.3771
      0.6968	   8336.1808
      0.6975	   8418.9611
      0.6982	   8502.0533
      0.6989	   8585.1154
      0.6995	   8667.8666
      0.7002	   8751.0264
      0.7008	   8833.8536
      0.7015	   8916.6475
      0.7021	   8999.9323
      0.7028	   9082.7013
      0.7034	   9163.1479
      0.7034	   9155.4332
      0.7033	   9147.4391
      0.7033	   9140.1203
