Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	
0	4.99756	0	4.99756	
1	4.99756	1	4.99756	
2	4.99756	2	4.99756	
3	0.305176	3	0.0170898	
4	0.012207	4	0.0170898	
5	0.012207	5	0.0170898	
6	0.00976562	6	0.0170898	
7	0.012207	7	0.0170898	
8	0.00976562	8	0.0170898	
9	0.012207	9	0.0170898	
10	0.012207	10	0.0170898	
11	0.012207	11	0.0170898	
12	0.012207	12	0.0170898	
13	0.012207	13	0.0170898	
14	0.012207	14	0.0170898	
15	0.012207	15	0.0170898	
16	0.012207	16	0.0170898	
17	0.012207	17	0.0170898	
18	0.012207	18	0.0170898	
19	0.012207	19	0.0170898	
20	0.012207	20	0.0170898	
21	0.012207	21	0.0170898	
22	0.00976562	22	0.0170898	
23	0.00976562	23	0.0170898	
24	0.012207	24	0.0170898	
25	0.012207	25	0.0170898	
26	0.012207	26	0.0170898	
27	0.012207	27	0.0170898	
28	0.00976562	28	0.0170898	
29	0.00976562	29	0.0170898	
30	0.012207	30	0.0170898	
31	0.012207	31	0.0170898	
32	0.012207	32	0.0170898	
33	0.012207	33	0.0170898	
34	0.012207	34	0.0170898	
35	0.012207	35	0.0170898	
36	0.012207	36	0.0170898	
37	4.99756	37	0.0170898	
38	4.99756	38	0.0170898	
39	4.99756	39	0.0170898	
40	4.99756	40	0.0170898	
41	4.99756	41	0.0170898	
42	4.99756	42	0.0170898	
43	4.99756	43	0.0170898	
44	4.99756	44	0.0170898	
45	4.99756	45	4.99756	
46	4.99756	46	4.99756	
47	4.99756	47	4.99756	
48	4.99756	48	4.99756	
49	4.99756	49	4.99756	
50	4.99756	50	4.99756	
51	4.99756	51	4.99756	
52	4.99756	52	4.99756	
53	0.307617	53	0.0170898	
54	0.012207	54	0.0170898	
55	0.012207	55	0.0170898	
56	0.012207	56	0.0170898	
57	0.012207	57	0.0170898	
58	0.00976562	58	0.0170898	
59	0.012207	59	0.0170898	
60	0.012207	60	0.0170898	
61	0.012207	61	0.0170898	
62	0.012207	62	0.0170898	
63	0.012207	63	0.0170898	
64	0.012207	64	0.0170898	
65	0.012207	65	0.0195312	
66	0.012207	66	0.0170898	
67	0.012207	67	0.0170898	
68	0.012207	68	0.0170898	
69	0.012207	69	0.0170898	
70	0.012207	70	0.0170898	
71	0.00976562	71	0.0170898	
72	0.00976562	72	0.0170898	
73	0.012207	73	0.0170898	
74	0.012207	74	0.0170898	
75	0.012207	75	0.0170898	
76	0.012207	76	0.0170898	
77	0.012207	77	0.0170898	
78	0.00976562	78	0.0170898	
79	0.00976562	79	0.0170898	
80	0.00976562	80	0.0170898	
81	0.012207	81	0.0170898	
82	0.012207	82	0.0170898	
83	0.012207	83	0.0170898	
84	0.00976562	84	0.0170898	
85	0.012207	85	0.0170898	
86	0.012207	86	0.0170898	
87	4.99756	87	0.0170898	
88	4.99756	88	0.0170898	
89	4.99756	89	0.0170898	
90	4.99756	90	0.0170898	
91	4.99756	91	0.0170898	
92	4.99756	92	0.0170898	
93	4.99756	93	0.0170898	
94	4.99756	94	0.0170898	
95	4.99756	95	4.99756	
96	4.99756	96	4.99756	
97	4.99756	97	4.99756	
98	4.99756	98	4.99756	
99	4.99756	99	4.99756	
100	4.99756	100	4.99756	
101	4.99756	101	4.99756	
102	4.99756	102	4.99756	
103	0.310059	103	0.0170898	
104	0.012207	104	0.0170898	
105	0.012207	105	0.0170898	
106	0.00976562	106	0.0170898	
107	0.00976562	107	0.0170898	
108	0.012207	108	0.0170898	
109	0.00976562	109	0.0170898	
110	0.012207	110	0.0170898	
111	0.012207	111	0.0170898	
112	0.012207	112	0.0170898	
113	0.00976562	113	0.0170898	
114	0.012207	114	0.0170898	
115	0.012207	115	0.0170898	
116	0.012207	116	0.0170898	
117	0.012207	117	0.0170898	
118	0.012207	118	0.0170898	
119	0.012207	119	0.0170898	
120	0.012207	120	0.0195312	
121	0.012207	121	0.0170898	
122	0.012207	122	0.0170898	
123	0.012207	123	0.0170898	
124	0.012207	124	0.0170898	
125	0.012207	125	0.0170898	
126	0.012207	126	0.0170898	
127	0.012207	127	0.0170898	
128	0.00976562	128	0.0170898	
129	0.012207	129	0.0195312	
130	0.012207	130	0.0170898	
131	0.012207	131	0.0170898	
132	0.012207	132	0.0170898	
133	0.012207	133	0.0170898	
134	0.012207	134	0.0170898	
135	0.00976562	135	0.0170898	
136	0.00976562	136	0.0170898	
137	4.99756	137	0.0170898	
