0.00	196.00	19	22	23	23
26.44	27.00	22	23	23	23
26.47	27.00	22	23	23	23
26.47	27.00	22	23	23	23
26.47	27.00	23	23	23	23
26.47	27.00	22	23	23	23
26.47	27.00	23	23	23	23
26.50	27.00	22	23	23	23
26.50	27.00	22	23	23	23
26.50	27.00	22	23	23	23
26.50	27.00	22	23	23	23
26.50	27.00	23	23	23	23
26.50	27.00	22	23	23	23
26.53	27.00	22	23	23	23
26.53	27.00	22	23	23	23
26.53	27.00	22	23	23	23
26.53	27.00	22	23	23	23
26.53	27.00	22	23	23	23
26.53	27.00	22	23	23	23
26.53	27.00	22	23	23	23
26.53	27.00	22	23	23	23
26.53	27.00	22	23	23	23
26.53	27.00	22	23	23	23
26.53	27.00	22	23	23	23
26.53	27.00	22	23	23	23
26.53	27.00	22	23	23	23
26.53	27.00	22	23	23	23
26.53	27.00	22	23	23	23
26.56	27.00	22	23	23	23
26.56	27.00	22	23	23	23
26.56	27.00	22	23	23	23
26.56	27.00	22	23	23	23
26.56	27.00	22	24	23	23
26.56	27.00	22	24	23	23
26.56	27.00	22	24	23	23
26.56	27.00	22	24	23	23
26.56	27.00	22	24	23	23
26.56	27.00	22	24	23	23
26.56	27.00	22	24	23	23
26.56	27.00	22	24	23	23
26.56	27.00	22	24	23	23
26.56	27.00	22	24	23	23
26.56	27.00	22	24	23	23
26.56	27.00	22	24	23	23
26.56	27.00	22	24	23	23
26.56	27.00	22	24	23	23
26.56	27.00	22	24	23	23
26.56	27.00	22	24	23	23
26.56	27.00	22	24	23	23
26.56	27.00	22	24	23	23
26.56	27.00	22	25	23	23
26.56	27.00	22	25	23	23
26.56	27.00	22	26	23	23
26.56	27.00	22	26	23	23
26.56	27.00	22	27	23	23
26.56	27.00	22	27	23	23
26.56	27.00	22	27	23	23
26.56	27.00	22	26	23	23
26.56	27.00	22	26	23	23
26.56	27.00	22	26	23	23
26.56	27.00	22	26	23	23
26.56	27.00	22	27	23	23
26.56	27.00	22	30	23	23
26.56	27.00	22	28	23	23
26.56	27.00	22	28	23	23
26.56	27.00	22	29	23	23
26.56	27.00	22	29	23	23
26.56	27.00	22	30	23	23
26.56	27.00	22	31	23	23
26.56	27.00	22	31	23	23
26.56	27.00	22	31	23	23
26.56	27.00	22	32	23	23
26.59	27.00	22	32	23	23
26.56	27.00	22	32	23	23
26.59	27.00	22	32	23	23
26.59	27.00	22	32	23	23
26.59	27.00	22	33	23	23
26.59	27.00	22	33	23	23
26.59	27.00	22	33	23	23
26.59	27.00	22	33	23	23
26.59	27.00	22	33	23	23
26.59	27.00	22	33	23	23
26.59	27.00	22	33	23	23
26.59	27.00	22	33	23	23
26.59	27.00	22	33	23	23
26.59	27.00	22	33	23	23
26.59	27.00	22	33	23	23
26.59	27.00	22	33	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
26.59	27.00	22	34	23	23
