0.00	196.00	20	26	27	27
27.34	28.00	23	27	27	27
27.34	28.00	23	27	27	27
27.37	28.00	23	27	27	27
27.37	28.00	23	27	27	27
27.37	28.00	23	27	27	27
27.41	28.00	23	26	27	27
27.41	28.00	23	26	27	27
27.41	28.00	23	26	27	27
27.41	28.00	23	26	27	27
27.41	28.00	23	26	27	27
27.41	28.00	23	26	27	27
27.41	28.00	23	26	27	27
27.41	28.00	23	26	27	27
27.41	28.00	23	25	27	27
27.41	28.00	23	26	27	27
27.41	28.00	23	25	27	27
27.41	28.00	23	25	27	27
27.41	28.00	23	25	27	27
27.41	28.00	23	25	27	27
27.41	28.00	23	25	27	27
27.41	28.00	23	25	27	27
27.41	28.00	23	25	27	27
27.41	28.00	23	25	27	27
27.41	28.00	23	25	27	27
27.41	28.00	23	25	27	27
27.41	28.00	23	25	27	26
27.41	28.00	23	25	27	26
27.41	28.00	23	25	27	26
27.41	28.00	23	24	27	26
27.41	28.00	23	24	27	26
27.41	28.00	23	24	27	26
27.41	28.00	23	24	27	26
27.41	28.00	23	24	27	26
27.41	28.00	22	24	27	26
27.41	28.00	22	24	27	26
27.41	28.00	22	24	27	26
27.41	28.00	22	24	27	26
27.41	28.00	22	24	27	26
27.41	28.00	22	24	27	26
27.41	28.00	22	24	27	25
27.41	28.00	22	24	27	25
27.41	28.00	22	24	27	25
27.41	28.00	22	24	27	25
27.41	28.00	22	24	27	25
27.41	28.00	22	24	27	25
27.41	28.00	22	24	27	25
27.41	28.00	22	24	27	25
27.41	28.00	22	24	27	25
27.41	28.00	22	24	27	25
27.41	28.00	22	24	27	25
27.41	28.00	22	24	27	24
27.41	28.00	22	24	26	24
27.41	28.00	22	23	26	24
27.41	28.00	22	23	26	24
27.41	28.00	22	23	26	24
27.41	28.00	22	23	26	24
27.41	28.00	22	23	26	24
27.41	28.00	22	23	26	24
27.41	28.00	22	23	26	24
27.41	28.00	22	23	26	24
27.41	28.00	22	23	26	24
27.41	28.00	22	23	25	24
27.41	28.00	22	23	25	24
27.41	28.00	22	23	25	24
27.41	28.00	22	23	25	24
27.41	28.00	22	23	25	24
27.41	28.00	22	23	25	24
27.41	28.00	22	23	25	24
27.41	28.00	22	23	25	24
27.41	28.00	22	23	25	24
27.41	28.00	22	23	25	23
27.41	28.00	22	23	25	24
27.41	28.00	22	23	25	23
27.41	28.00	22	23	24	23
27.41	28.00	22	23	24	23
27.41	28.00	22	23	24	23
27.41	28.00	22	23	24	23
27.41	28.00	22	23	24	23
27.41	28.00	22	23	24	23
27.41	28.00	22	23	24	23
27.41	28.00	22	23	24	23
27.41	28.00	22	23	24	23
27.37	28.00	22	23	24	23
27.37	28.00	22	23	24	23
27.37	28.00	22	23	24	23
27.37	28.00	22	23	24	23
27.37	28.00	22	23	24	23
27.37	28.00	22	23	24	23
27.37	28.00	22	23	24	23
27.37	28.00	22	23	24	23
27.37	28.00	22	23	24	23
27.37	28.00	22	23	24	23
27.37	28.00	22	23	24	23
27.37	28.00	22	23	24	23
27.37	28.00	22	23	24	23
27.37	28.50	22	23	24	23
27.37	28.00	22	23	24	23
27.37	28.50	22	23	24	23
27.37	28.00	22	23	24	23
27.37	28.00	22	23	24	23
27.37	28.00	22	23	23	23
27.37	28.00	22	23	23	23
27.37	28.00	22	23	23	23
27.37	28.00	22	23	23	23
27.37	28.00	22	23	23	23
27.34	28.00	22	23	23	23
27.34	28.00	22	22	23	23
27.34	28.00	22	23	23	23
27.34	28.00	22	23	23	22
27.34	28.00	22	23	23	23
27.34	28.00	22	22	23	22
27.34	28.00	22	22	23	23
27.34	28.50	22	22	23	23
27.34	28.00	22	22	23	22
27.34	28.00	22	23	23	23
27.34	28.00	22	22	23	22
27.34	28.00	22	22	23	22
27.34	28.00	22	22	23	22
27.34	28.00	22	22	23	22
27.34	28.00	22	22	23	22
27.34	28.00	22	22	23	22
27.34	28.00	22	22	23	22
27.34	28.00	22	22	23	22
27.34	28.00	22	22	23	22
27.34	28.00	22	22	23	22
27.34	28.00	22	22	23	22
27.34	28.00	22	22	23	22
27.34	28.00	21	22	23	22
27.34	28.00	22	22	23	22
27.34	28.00	22	22	23	22
27.34	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	22	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	22	22
27.31	28.00	22	22	22	22
27.31	28.00	22	22	23	22
27.31	28.00	22	22	23	22
27.28	28.00	22	22	23	22
27.28	28.00	22	22	23	22
27.28	28.00	22	22	23	22
27.28	28.00	22	22	22	22
27.28	28.00	22	22	22	22
27.28	28.00	22	22	23	22
27.28	28.00	22	22	22	22
27.28	28.00	22	22	22	22
27.28	28.00	22	22	23	22
27.28	28.00	22	22	22	22
27.28	28.00	22	22	22	22
27.28	28.00	22	22	23	22
27.28	28.00	22	22	22	22
27.28	28.00	22	22	22	22
27.28	28.00	22	22	22	22
27.28	28.00	22	22	22	22
27.28	28.00	22	22	22	22
27.28	28.00	22	22	22	22
27.28	27.50	22	22	22	22
27.28	28.00	22	22	22	22
27.28	28.00	22	22	22	22
27.28	28.50	22	22	22	22
27.28	28.00	22	22	22	22
27.28	27.50	22	22	22	22
27.28	28.00	22	22	22	22
27.28	28.00	22	22	22	22
27.28	28.00	22	22	22	22
27.25	28.00	22	22	22	22
27.28	28.00	22	22	22	22
27.25	28.00	22	22	22	22
27.25	28.00	22	22	22	22
27.25	28.00	22	22	22	22
27.25	28.00	22	22	22	22
27.28	27.50	22	22	22	22
27.25	28.50	22	22	22	22
27.28	28.00	22	22	22	22
27.25	28.50	22	22	22	22
27.25	27.50	22	22	22	22
27.25	28.00	22	22	22	22
27.25	28.00	22	22	22	22
27.25	28.00	22	22	22	22
27.25	28.00	22	22	22	22
27.25	28.00	22	22	22	22
27.25	28.00	21	22	22	22
27.25	27.50	22	22	22	22
27.25	28.00	22	22	22	22
27.25	27.50	22	22	22	22
