-0.00060	1.79375
0.00552	1.81533
0.01162	1.84240
0.01804	1.86805
0.02414	1.88826
0.03023	1.90997
0.03637	1.92968
0.04247	1.95112
0.04856	1.97761
0.05494	2.01165
0.06097	2.04724
0.06700	2.07904
0.07305	2.10878
0.07910	2.13875
0.08514	2.17309
0.09147	2.21587
0.09742	2.26344
0.10334	2.31461
0.10926	2.36554
0.11520	2.41754
0.12110	2.47029
0.12731	2.53109
0.13315	2.59927
0.13890	2.67503
0.14462	2.75728
0.15033	2.84283
0.15603	2.93154
0.16168	3.02419
0.16755	3.14353
0.17306	3.25780
0.17856	3.37755
0.18399	3.50716
0.18933	3.64865
0.19459	3.80582
0.20005	3.98785
0.20514	4.17075
0.21017	4.36287
0.21513	4.56593
0.22001	4.78158
0.22478	5.01417
0.22966	5.28003
0.23426	5.55162
0.23870	5.83694
0.24308	6.13426
0.24736	6.44528
0.25153	6.77421
0.25577	7.14440
0.26177	7.16932
0.26994	6.80581
0.27349	7.23717
0.27694	7.68846
0.28030	8.15326
0.28373	8.65395
0.28694	9.15008
0.29004	9.65803
0.29302	10.18667
0.29593	10.72291
0.29877	11.27828
0.30164	11.87722
0.30428	12.46137
0.30688	13.06311
0.30941	13.67109
0.31185	14.28644
0.31424	14.91643
0.31656	15.55925
0.31891	16.24735
0.32110	16.92024
0.32322	17.59407
0.32529	18.27931
0.32733	18.97367
0.32930	19.67437
0.33133	20.42038
0.33321	21.14614
0.33502	21.87547
0.33679	22.61233
0.33853	23.35324
0.34024	24.10310
0.34199	24.89619
0.34362	25.65859
0.34522	26.43435
0.34677	27.21065
0.34827	27.99412
0.34976	28.78036
0.35130	29.60941
0.35272	30.40847
0.35412	31.21595
0.35549	32.02094
0.35683	32.83415
0.35814	33.65132
0.35950	34.51224
0.36075	35.33872
0.36199	36.17202
0.36322	37.00186
0.36443	37.83703
0.36559	38.67677
0.36680	39.56621
0.36794	40.41345
0.36904	41.26485
0.37014	42.12360
0.37122	42.97786
0.37229	43.83643
0.37332	44.69397
0.37439	45.60333
0.37540	46.47275
0.37641	47.34891
0.37738	48.22024
0.37835	49.09426
0.37931	49.97386
0.38030	50.89855
0.38121	51.78183
0.38212	52.67442
0.38302	53.55943
0.38391	54.44824
0.38477	55.33961
0.38567	56.28024
0.38651	57.17419
0.38734	58.07137
0.38817	58.97634
0.38899	59.87644
0.38980	60.77790
0.39063	61.72981
0.39142	62.63505
0.39219	63.54412
0.39297	64.45987
0.39371	65.37193
0.39446	66.28348
0.39523	67.24208
0.39595	68.15773
0.39668	69.07348
0.39740	69.99781
0.39810	70.91851
0.39879	71.83970
0.39951	72.80654
0.40019	73.73164
0.40087	74.65792
0.40153	75.58310
0.40219	76.51605
0.40284	77.44406
0.40348	78.37185
0.40415	79.34725
0.40479	80.27892
0.40541	81.21345
0.40603	82.15332
0.40664	83.08715
0.40725	84.02198
0.40788	85.00700
0.40847	85.94479
0.40907	86.88528
0.40965	87.83225
0.41023	88.77159
0.41080	89.71192
0.41139	90.69937
0.41195	91.64143
0.41252	92.58431
0.41307	93.52940
0.41362	94.48245
0.41417	95.42962
0.41473	96.42301
0.41526	97.37384
0.41578	98.32151
0.41632	99.27204
0.41683	100.22840
0.41735	101.17774
0.41789	102.17565
0.41840	103.13096
0.41889	104.08384
0.41939	105.03645
0.41989	105.99073
0.42038	106.95103
0.42089	107.95885
0.42138	108.91405
0.42187	109.87196
0.42234	110.83106
0.42281	111.79000
0.42328	112.75346
0.42375	113.71255
0.42423	114.71810
0.42468	115.68030
0.42514	116.64049
0.42560	117.60196
0.42605	118.57154
0.42649	119.53630
0.42695	120.54743
0.42739	121.51127
0.42783	122.47395
0.42826	123.44031
0.42870	124.40568
0.42913	125.37776
0.42957	126.39154
0.43000	127.35801
0.43043	128.32662
0.43084	129.29388
0.43125	130.26413
0.43166	131.23819
0.43209	132.25439
0.43249	133.22452
0.43289	134.19679
0.43330	135.16650
0.43370	136.13857
0.43409	137.11506
