Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	
0	-0.00244141	0	-0.00976562	
1	0	1	-0.012207	
2	-0.00244141	2	-0.012207	
3	-0.00244141	3	-0.012207	
4	-0.00244141	4	-0.00976562	
5	-0.00244141	5	-0.00976562	
6	0	6	-0.00976562	
7	0	7	-0.00976562	
8	-0.00244141	8	-0.012207	
9	0	9	-0.00976562	
10	-0.00244141	10	-0.012207	
11	-0.00244141	11	-0.00976562	
12	0	12	-0.012207	
13	0	13	-0.00976562	
14	0	14	-0.00976562	
15	0	15	-0.012207	
16	0	16	-0.00976562	
17	0	17	-0.012207	
18	-0.00244141	18	-0.012207	
19	4.99756	19	4.85352	
20	4.99756	20	4.85107	
21	4.99756	21	4.85107	
22	4.99756	22	4.84863	
23	4.99756	23	4.85107	
24	4.99756	24	4.85352	
25	4.99756	25	4.84863	
26	4.99756	26	4.85107	
27	4.99756	27	4.85107	
28	4.99756	28	4.85107	
29	0	29	4.85107	
30	0	30	4.84863	
31	-0.00244141	31	4.84863	
32	0	32	4.84863	
33	0	33	4.85107	
34	0	34	4.85107	
35	0	35	4.84863	
36	0	36	4.84863	
37	0	37	4.84863	
38	0	38	4.85107	
39	0	39	-0.00976562	
40	0	40	-0.00976562	
41	-0.00244141	41	-0.00976562	
42	0	42	-0.012207	
43	0	43	-0.012207	
44	-0.00244141	44	-0.012207	
45	0	45	-0.012207	
46	0	46	-0.012207	
47	-0.00244141	47	-0.00976562	
48	0	48	-0.00976562	
49	-0.00244141	49	-0.00976562	
50	0	50	-0.012207	
51	0	51	-0.00976562	
52	-0.00244141	52	-0.00976562	
53	0	53	-0.00976562	
54	0	54	-0.00976562	
55	-0.00244141	55	-0.012207	
56	-0.00244141	56	-0.00976562	
57	0	57	-0.012207	
58	0	58	-0.00976562	
59	4.99756	59	4.85352	
60	4.99756	60	4.85107	
61	4.99756	61	4.84863	
62	4.99756	62	4.85107	
63	4.99756	63	4.85107	
64	4.99756	64	4.85107	
65	4.99756	65	4.84863	
66	4.99756	66	4.85107	
67	4.99756	67	4.85107	
68	4.99756	68	4.84863	
69	0	69	4.84863	
70	0	70	4.85107	
71	0	71	4.85107	
72	0	72	4.85107	
73	-0.00244141	73	4.84863	
74	0	74	4.84863	
75	0	75	4.85107	
76	0	76	4.84863	
77	0	77	4.85107	
78	0	78	4.85107	
79	0	79	-0.012207	
80	-0.00244141	80	-0.012207	
81	0	81	-0.012207	
82	-0.00244141	82	-0.012207	
83	-0.00244141	83	-0.00976562	
84	-0.00244141	84	-0.012207	
85	0	85	-0.00976562	
86	-0.00244141	86	-0.012207	
87	0	87	-0.00976562	
88	-0.00244141	88	-0.00976562	
89	0	89	-0.00732422	
90	-0.00244141	90	-0.012207	
91	-0.00244141	91	-0.012207	
92	-0.00244141	92	-0.012207	
93	0	93	-0.00976562	
94	0	94	-0.00732422	
95	0	95	-0.012207	
96	-0.00244141	96	-0.012207	
