Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	
0	-0.00244141	0	-0.012207	
1	4.99756	1	4.85352	
2	4.99756	2	4.85107	
3	4.99756	3	4.84863	
4	4.99756	4	4.84619	
5	4.99756	5	4.84863	
6	4.99756	6	4.84863	
7	4.99756	7	4.84863	
8	4.99756	8	4.84863	
9	4.99756	9	4.85107	
10	4.99756	10	4.84863	
11	4.99756	11	-0.012207	
12	0	12	-0.00976562	
13	-0.00244141	13	-0.012207	
14	0	14	-0.00976562	
15	0	15	-0.00976562	
16	0	16	-0.00732422	
17	0	17	-0.00976562	
18	0	18	-0.00732422	
19	0	19	-0.00976562	
20	0	20	-0.00976562	
21	4.99756	21	4.85352	
22	4.99756	22	4.85107	
23	4.99756	23	4.84863	
24	4.99756	24	4.84863	
25	4.99756	25	4.84863	
26	4.99756	26	4.84619	
27	4.99756	27	4.84863	
28	4.99756	28	4.84863	
29	4.99756	29	4.84619	
30	4.99756	30	4.84863	
31	4.99756	31	-0.00976562	
32	0	32	-0.00976562	
33	0	33	-0.00976562	
34	-0.00244141	34	-0.00732422	
35	-0.00244141	35	-0.00976562	
36	0	36	-0.00732422	
37	0	37	-0.00976562	
38	-0.00244141	38	-0.00732422	
39	-0.00244141	39	-0.00976562	
40	-0.00244141	40	-0.00976562	
41	4.99756	41	4.85352	
42	4.99756	42	4.84863	
43	4.99756	43	4.84619	
44	4.99756	44	4.85107	
45	4.99756	45	4.84863	
46	4.99756	46	4.84863	
47	4.99756	47	4.84619	
48	4.99756	48	4.84619	
49	4.99756	49	4.84863	
50	4.99756	50	4.84619	
51	4.99756	51	-0.00976562	
52	-0.00244141	52	-0.00976562	
53	0	53	-0.00976562	
54	0	54	-0.00976562	
55	-0.00244141	55	-0.00976562	
56	-0.00244141	56	-0.012207	
57	-0.00244141	57	-0.012207	
58	0	58	-0.00732422	
59	0	59	-0.00732422	
60	0	60	-0.00976562	
61	4.99756	61	4.85107	
62	4.99756	62	4.84863	
63	4.99756	63	4.85107	
64	4.99756	64	4.84863	
65	4.99756	65	4.84863	
66	4.99756	66	4.84863	
67	4.99756	67	4.85107	
68	4.99756	68	4.84619	
69	4.99756	69	4.84863	
70	4.99756	70	4.84863	
71	4.99756	71	-0.00976562	
72	0	72	-0.00976562	
73	0	73	-0.012207	
74	0	74	-0.012207	
75	0	75	-0.00976562	
76	0	76	-0.00976562	
77	0	77	-0.012207	
78	-0.00244141	78	-0.00976562	
79	-0.00244141	79	-0.012207	
80	0	80	-0.00976562	
81	4.99756	81	4.85596	
82	4.99756	82	4.85107	
83	4.99756	83	4.84863	
84	4.99756	84	4.84619	
85	4.99756	85	4.84863	
86	4.99756	86	4.84619	
87	4.99756	87	4.84619	
88	4.99756	88	4.84863	
89	4.99756	89	4.84863	
90	4.99756	90	4.84863	
91	4.99756	91	-0.012207	
92	0	92	-0.00976562	
93	0	93	-0.00976562	
94	0	94	-0.00976562	
95	0	95	-0.012207	
96	0	96	-0.00976562	
97	-0.00244141	97	-0.00976562	
98	0	98	-0.00976562	
99	-0.00244141	99	-0.00976562	
