Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	
0	-0.00244141	0	-0.00976562	
1	0	1	-0.00976562	
2	0	2	-0.00976562	
3	0	3	-0.00732422	
4	-0.00244141	4	-0.00976562	
5	0	5	-0.00976562	
6	0	6	-0.00976562	
7	0	7	-0.00976562	
8	-0.00244141	8	-0.00976562	
9	0	9	-0.00976562	
10	0	10	-0.00976562	
11	-0.00244141	11	-0.012207	
12	-0.00244141	12	-0.00976562	
13	4.99756	13	4.85596	
14	4.99756	14	4.85352	
15	4.99756	15	4.85352	
16	4.99756	16	4.84863	
17	4.99756	17	4.85107	
18	4.99756	18	4.84863	
19	0	19	4.85107	
20	-0.00244141	20	4.84863	
21	0	21	4.85352	
22	-0.00244141	22	4.84863	
23	0	23	4.84863	
24	-0.00244141	24	4.85107	
25	0	25	4.85107	
26	0	26	4.85107	
27	0	27	4.85107	
28	-0.00244141	28	4.85107	
29	0	29	4.85107	
30	0	30	4.85107	
31	0	31	4.84863	
32	-0.00244141	32	4.84863	
33	-0.00244141	33	-0.012207	
34	-0.00244141	34	-0.012207	
35	0	35	-0.00976562	
36	-0.00244141	36	-0.012207	
37	0	37	-0.00976562	
38	-0.00244141	38	-0.00976562	
39	-0.00244141	39	-0.012207	
40	-0.00244141	40	-0.012207	
41	0	41	-0.00976562	
42	0	42	-0.00732422	
43	-0.00244141	43	-0.00976562	
44	-0.00244141	44	-0.00976562	
45	0	45	-0.00976562	
46	-0.00244141	46	-0.00976562	
47	-0.00244141	47	-0.00732422	
48	-0.00244141	48	-0.00976562	
49	-0.00244141	49	-0.00976562	
50	0	50	-0.00976562	
51	-0.00244141	51	-0.00732422	
52	0	52	-0.00976562	
53	4.99756	53	4.85596	
54	4.99756	54	4.85352	
55	4.99756	55	4.85107	
56	4.99756	56	4.84863	
57	4.99756	57	4.85107	
58	4.99756	58	4.84863	
59	0	59	4.85107	
60	0	60	4.84863	
61	0	61	4.85107	
62	0	62	4.85107	
63	0	63	4.85107	
64	0	64	4.85107	
65	0	65	4.85107	
66	0	66	4.85107	
