Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	
0	-0.00244141	0	-0.012207	
1	-0.00244141	1	-0.012207	
2	-0.00244141	2	-0.00976562	
3	-0.00244141	3	-0.012207	
4	0	4	-0.00732422	
5	-0.00244141	5	-0.00732422	
6	0	6	-0.012207	
7	4.99756	7	4.85596	
8	4.99756	8	4.85107	
9	4.99756	9	4.85107	
10	4.99756	10	4.85107	
11	4.99756	11	4.85107	
12	4.99756	12	4.85107	
13	4.99756	13	4.85352	
14	4.99756	14	4.84863	
15	4.99756	15	4.84863	
16	0	16	4.85107	
17	0	17	4.84863	
18	0	18	4.85107	
19	0	19	4.84863	
20	0	20	4.84863	
21	0	21	4.84863	
22	0	22	4.84863	
23	0	23	4.85107	
24	0	24	4.85107	
25	0	25	4.85107	
26	0	26	4.85107	
27	0	27	-0.012207	
28	-0.00244141	28	-0.012207	
29	-0.00244141	29	-0.00976562	
30	-0.00244141	30	-0.00976562	
31	0	31	-0.00976562	
32	-0.00244141	32	-0.00976562	
33	0	33	-0.00976562	
34	0	34	-0.012207	
35	0	35	-0.00976562	
36	-0.00244141	36	-0.00976562	
37	0	37	-0.00976562	
38	-0.00244141	38	-0.00976562	
39	0	39	-0.00976562	
40	0	40	-0.00976562	
41	0	41	-0.00976562	
42	-0.00244141	42	-0.00976562	
43	0	43	-0.00976562	
44	-0.00244141	44	-0.00976562	
45	-0.00244141	45	-0.00976562	
46	-0.00244141	46	-0.00976562	
47	4.99756	47	4.85352	
48	4.99756	48	4.85352	
49	4.99756	49	4.85107	
50	4.99756	50	4.85107	
51	4.99756	51	4.85107	
52	4.99756	52	4.85107	
53	4.99756	53	4.85107	
54	4.99756	54	4.85107	
55	4.99756	55	4.84863	
56	0	56	4.85107	
57	0	57	4.85107	
58	0	58	4.85352	
59	0	59	4.85107	
60	0	60	4.84863	
61	0	61	4.84863	
62	0	62	4.84863	
63	0	63	4.84863	
64	0	64	4.85107	
65	-0.00244141	65	4.84863	
66	-0.00244141	66	4.84863	
67	0	67	-0.00976562	
68	-0.00244141	68	-0.0146484	
69	0	69	-0.00976562	
70	-0.00244141	70	-0.00976562	
71	0	71	-0.00976562	
72	-0.00244141	72	-0.012207	
73	-0.00244141	73	-0.00976562	
74	-0.00244141	74	-0.012207	
75	-0.00244141	75	-0.00976562	
76	0	76	-0.00976562	
77	0	77	-0.00976562	
78	0	78	-0.00976562	
79	0	79	-0.00976562	
80	0	80	-0.00976562	
81	-0.00244141	81	-0.00976562	
82	-0.00244141	82	-0.012207	
83	-0.00244141	83	-0.012207	
84	-0.00244141	84	-0.012207	
85	0	85	-0.00976562	
86	-0.00244141	86	-0.00976562	
87	4.99756	87	4.85596	
88	4.99756	88	4.85352	
89	4.99756	89	4.85352	
90	4.99756	90	4.85107	
91	4.99756	91	4.85107	
92	4.99756	92	4.85107	
93	4.99756	93	4.85107	
94	4.99756	94	4.85352	
95	4.99756	95	4.85107	
96	0	96	4.85107	
