Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	
0	0	0	4.85107	
1	0	1	4.85107	
2	-0.00244141	2	4.85107	
3	-0.00244141	3	4.84863	
4	0	4	4.85107	
5	-0.00244141	5	4.84863	
6	-0.00244141	6	4.84863	
7	0	7	4.85107	
8	0	8	4.84863	
9	0	9	4.85107	
10	0	10	4.85107	
11	0	11	4.85107	
12	0	12	4.84863	
13	-0.00244141	13	4.84863	
14	0	14	4.85107	
15	0	15	-0.012207	
16	0	16	-0.00976562	
17	0	17	-0.00732422	
18	0	18	-0.00976562	
19	0	19	-0.00488281	
20	0	20	-0.012207	
21	-0.00244141	21	-0.00976562	
22	0	22	-0.00976562	
23	-0.00244141	23	-0.012207	
24	-0.00244141	24	-0.00976562	
25	-0.00244141	25	-0.00976562	
26	0	26	-0.00976562	
27	-0.00244141	27	-0.00976562	
28	0	28	-0.012207	
29	0	29	-0.00976562	
30	0	30	-0.00976562	
31	0	31	-0.00976562	
32	-0.00244141	32	-0.00976562	
33	-0.00244141	33	-0.00976562	
34	-0.00244141	34	-0.00976562	
35	4.99756	35	4.85596	
36	4.99756	36	4.85352	
37	4.99756	37	4.85107	
38	4.99756	38	4.85107	
39	4.99756	39	4.85107	
40	0	40	4.85352	
41	0	41	4.85107	
42	0	42	4.85107	
43	0	43	4.85107	
44	0	44	4.85107	
45	0	45	4.84863	
46	0	46	4.84863	
47	0	47	4.85107	
48	0	48	4.84863	
49	0	49	4.85107	
50	0	50	4.85107	
51	0	51	4.85107	
52	-0.00244141	52	4.84863	
53	0	53	4.85107	
54	0	54	4.85107	
55	0	55	-0.012207	
56	0	56	-0.012207	
57	0	57	-0.00976562	
58	-0.00244141	58	-0.00976562	
59	-0.00244141	59	-0.00976562	
60	0	60	-0.00976562	
61	0	61	-0.00976562	
62	0	62	-0.00976562	
63	0	63	-0.00976562	
64	0	64	-0.00976562	
65	-0.00244141	65	-0.00976562	
66	-0.00244141	66	-0.00976562	
67	0	67	-0.00976562	
68	-0.00244141	68	-0.012207	
69	0	69	-0.00976562	
70	0	70	-0.012207	
71	0	71	-0.00976562	
72	0	72	-0.00732422	
73	0	73	-0.012207	
74	0	74	-0.00976562	
75	4.99756	75	4.85352	
76	4.99756	76	4.85352	
77	4.99756	77	4.85107	
78	4.99756	78	4.85352	
79	4.99756	79	4.85352	
80	0	80	4.85107	
81	0	81	4.85107	
82	0	82	4.84863	
83	0	83	4.84863	
84	0	84	4.85107	
85	0	85	4.84863	
86	0	86	4.85107	
87	0	87	4.85107	
88	0	88	4.84863	
89	0	89	4.85107	
90	0	90	4.84863	
91	0	91	4.84863	
92	-0.00244141	92	4.85107	
93	0	93	4.85107	
94	0	94	4.84863	
95	0	95	-0.00976562	
96	0	96	-0.00976562	
97	-0.00244141	97	-0.00976562	
98	0	98	-0.00976562	
99	0	99	-0.012207	
100	0	100	-0.012207	
101	0	101	-0.00976562	
102	-0.00244141	102	-0.012207	
103	-0.00244141	103	-0.00976562	
104	0	104	-0.00976562	
105	-0.00244141	105	-0.00732422	
106	0	106	-0.00732422	
107	0	107	-0.00976562	
108	0	108	-0.00732422	
109	0	109	-0.012207	
110	-0.00244141	110	-0.00976562	
111	-0.00244141	111	-0.00976562	
112	-0.00244141	112	-0.00976562	
113	-0.00244141	113	-0.00976562	
114	0	114	-0.00976562	
115	4.99756	115	4.85596	
116	4.99756	116	4.85352	
117	4.99756	117	4.85107	
118	4.99756	118	4.85107	
119	4.99756	119	4.85107	
120	0	120	4.85107	
121	0	121	4.85107	
122	0	122	4.85107	
123	0	123	4.85107	
124	0	124	4.85107	
125	0	125	4.85107	
126	0	126	4.85107	
127	0	127	4.84863	
128	0	128	4.85107	
129	0	129	4.85107	
130	-0.00244141	130	4.84863	
131	0	131	4.84863	
132	0	132	4.84863	
133	0	133	4.85107	
134	0	134	4.85107	
135	0	135	-0.012207	
136	0	136	-0.012207	
137	0	137	-0.012207	
138	-0.00244141	138	-0.00976562	
139	0	139	-0.012207	
140	0	140	-0.00976562	
141	-0.00244141	141	-0.00732422	
142	0	142	-0.00732422	
143	0	143	-0.012207	
144	0	144	-0.00976562	
145	-0.00244141	145	-0.012207	
146	-0.00244141	146	-0.012207	
147	-0.00244141	147	-0.00976562	
148	-0.00244141	148	-0.00976562	
149	0	149	-0.00976562	
150	0	150	-0.00976562	
151	0	151	-0.012207	
152	0	152	-0.00976562	
153	0	153	-0.00732422	
154	0	154	-0.00976562	
155	4.99756	155	4.85352	
156	4.99756	156	4.85107	
157	4.99756	157	4.85107	
158	4.99756	158	4.85107	
159	4.99756	159	4.85107	
160	0	160	4.85107	
161	0	161	4.84863	
162	0	162	4.85107	
163	0	163	4.85107	
164	0	164	4.85107	
165	0	165	4.85107	
166	0	166	4.85107	
167	0	167	4.85107	
168	0	168	4.85352	
169	0	169	4.85107	
170	0	170	4.85107	
171	0	171	4.85107	
172	0	172	4.85107	
173	0	173	4.84863	
174	-0.00244141	174	4.85107	
175	0	175	-0.00976562	
176	-0.00244141	176	-0.012207	
177	0	177	-0.00976562	
178	0	178	-0.00976562	
179	0	179	-0.00976562	
180	0	180	-0.00976562	
181	-0.00244141	181	-0.00976562	
182	-0.00244141	182	-0.012207	
183	-0.00244141	183	-0.00976562	
184	0	184	-0.00976562	
185	0	185	-0.00976562	
186	0	186	-0.012207	
187	0	187	-0.00976562	
188	0	188	-0.00976562	
189	0	189	-0.00976562	
190	-0.00244141	190	-0.012207	
191	-0.00244141	191	-0.012207	
192	-0.00244141	192	-0.00976562	
193	-0.00244141	193	-0.00976562	
194	0	194	-0.00976562	
195	4.99756	195	4.85596	
196	4.99756	196	4.85352	
197	4.99756	197	4.85107	
198	4.99756	198	4.85107	
199	4.99756	199	4.84863	
