Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	
0	-0.00244141	0	-0.00732422	
1	0	1	-0.00976562	
2	0	2	-0.00976562	
3	0	3	-0.00976562	
4	0	4	-0.00976562	
5	-0.00244141	5	-0.012207	
6	0	6	-0.012207	
7	0	7	-0.00732422	
8	0	8	-0.00976562	
9	0	9	-0.012207	
10	0	10	-0.00732422	
11	0	11	-0.00976562	
12	-0.00244141	12	-0.012207	
13	-0.00244141	13	-0.00976562	
14	-0.00244141	14	-0.00976562	
15	-0.00244141	15	-0.00976562	
16	4.99756	16	4.85596	
17	4.99756	17	4.85352	
18	4.99756	18	4.85107	
19	4.99756	19	4.84863	
20	4.99756	20	4.85107	
21	4.99756	21	4.84863	
22	4.99756	22	4.85107	
23	4.99756	23	4.85107	
24	4.99756	24	4.85107	
25	4.99756	25	4.85107	
26	4.99756	26	4.85107	
27	4.99756	27	4.84863	
28	4.99756	28	4.84863	
29	4.99756	29	4.84863	
30	0	30	4.84863	
31	-0.00244141	31	4.84863	
32	-0.00244141	32	4.84619	
33	0	33	4.85107	
34	0	34	4.85352	
35	-0.00244141	35	4.84863	
36	0	36	-0.00976562	
37	-0.00244141	37	-0.012207	
38	-0.00244141	38	-0.012207	
39	-0.00244141	39	-0.012207	
40	-0.00244141	40	-0.012207	
41	-0.00244141	41	-0.00976562	
42	-0.00244141	42	-0.00976562	
43	0	43	-0.00976562	
44	0	44	-0.00976562	
45	0	45	-0.00976562	
46	0	46	-0.00976562	
47	-0.00244141	47	-0.00976562	
48	-0.00244141	48	-0.00976562	
49	-0.00244141	49	-0.00976562	
50	-0.00244141	50	-0.00976562	
51	0	51	-0.00976562	
52	0	52	-0.00976562	
53	0	53	-0.00976562	
54	0	54	-0.00976562	
55	0	55	-0.00976562	
56	4.99756	56	4.85352	
57	4.99756	57	4.85352	
58	4.99756	58	4.85107	
59	4.99756	59	4.85107	
60	4.99756	60	4.84863	
61	4.99756	61	4.85107	
62	4.99756	62	4.85107	
63	4.99756	63	4.84863	
64	4.99756	64	4.84863	
65	4.99756	65	4.84863	
66	4.99756	66	4.84863	
67	4.99756	67	4.85107	
68	4.99756	68	4.85107	
69	4.99756	69	4.84863	
70	0	70	4.84863	
71	0	71	4.84863	
72	0	72	4.85107	
73	0	73	4.85107	
74	0	74	4.84863	
75	0	75	4.84863	
76	0	76	-0.012207	
77	0	77	-0.00732422	
78	0	78	-0.00732422	
79	0	79	-0.00976562	
80	0	80	-0.00732422	
81	0	81	-0.012207	
82	0	82	-0.012207	
83	-0.00244141	83	-0.00976562	
84	-0.00244141	84	-0.00976562	
85	-0.00244141	85	-0.012207	
86	0	86	-0.00732422	
87	0	87	-0.00976562	
88	0	88	-0.00732422	
89	0	89	-0.00976562	
90	0	90	-0.00976562	
91	0	91	-0.00976562	
92	-0.00244141	92	-0.00976562	
93	-0.00244141	93	-0.00976562	
94	-0.00244141	94	-0.00976562	
95	0	95	-0.00976562	
96	4.99756	96	4.85596	
97	4.99756	97	4.85352	
98	4.99756	98	4.85107	
99	4.99756	99	4.85107	
100	4.99756	100	4.84863	
101	4.99756	101	4.84863	
102	4.99756	102	4.84863	
103	4.99756	103	4.84863	
104	4.99756	104	4.84863	
105	4.99756	105	4.85107	
106	4.99756	106	4.84863	
107	4.99756	107	4.84863	
108	4.99756	108	4.84863	
109	4.99756	109	4.84863	
110	-0.00244141	110	4.84863	
111	0	111	4.84863	
112	0	112	4.85107	
113	0	113	4.84863	
114	0	114	4.85107	
115	0	115	4.85107	
116	0	116	-0.00976562	
117	0	117	-0.00976562	
118	-0.00244141	118	-0.00976562	
119	-0.00244141	119	-0.00976562	
120	-0.00244141	120	-0.012207	
121	0	121	-0.00976562	
122	-0.00244141	122	-0.00976562	
123	0	123	-0.00732422	
124	0	124	-0.00732422	
125	0	125	-0.00976562	
126	-0.00244141	126	-0.00976562	
127	-0.00244141	127	-0.00732422	
128	0	128	-0.00976562	
129	0	129	-0.00976562	
130	-0.00244141	130	-0.00976562	
131	0	131	-0.012207	
132	0	132	-0.00732422	
133	0	133	-0.00976562	
134	0	134	-0.00976562	
135	0	135	-0.00976562	
136	4.99756	136	4.85352	
137	4.99756	137	4.85107	
138	4.99756	138	4.85107	
139	4.99756	139	4.84863	
140	4.99756	140	4.84863	
141	4.99756	141	4.85107	
142	4.99756	142	4.85107	
143	4.99756	143	4.85107	
144	4.99756	144	4.85107	
145	4.99756	145	4.84863	
146	4.99756	146	4.85107	
147	4.99756	147	4.84863	
148	4.99756	148	4.84863	
149	4.99756	149	4.85107	
150	0	150	4.85107	
151	0	151	4.85107	
152	0	152	4.84863	
153	0	153	4.84863	
154	0	154	4.85107	
155	0	155	4.84863	
156	-0.00244141	156	-0.012207	
157	0	157	-0.00976562	
158	0	158	-0.012207	
159	0	159	-0.00732422	
160	0	160	-0.00976562	
161	0	161	-0.00732422	
162	0	162	-0.00976562	
163	0	163	-0.012207	
164	-0.00244141	164	-0.00976562	
165	-0.00244141	165	-0.00976562	
166	-0.00244141	166	-0.00976562	
167	0	167	-0.00976562	
168	0	168	-0.00732422	
169	0	169	-0.00976562	
170	0	170	-0.00976562	
171	-0.00244141	171	-0.00732422	
172	-0.00244141	172	-0.00976562	
173	-0.00244141	173	-0.00976562	
174	-0.00244141	174	-0.00976562	
175	-0.00244141	175	-0.00976562	
176	4.99756	176	4.85596	
177	4.99756	177	4.85107	
178	4.99756	178	4.85107	
179	4.99756	179	4.85107	
180	4.99756	180	4.85107	
181	4.99756	181	4.84863	
182	4.99756	182	4.84863	
183	4.99756	183	4.85107	
184	4.99756	184	4.84863	
185	4.99756	185	4.85107	
186	4.99756	186	4.84863	
187	4.99756	187	4.84863	
188	4.99756	188	4.84863	
189	4.99756	189	4.84863	
190	0	190	4.84863	
191	0	191	4.85107	
192	-0.00244141	192	4.85107	
193	0	193	4.85107	
194	0	194	4.85107	
195	0	195	4.85107	
196	0	196	-0.00976562	
197	0	197	-0.00976562	
198	-0.00244141	198	-0.012207	
199	-0.00244141	199	-0.00976562	
