Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	
0	4.99756	0	4.84863	
1	4.99756	1	4.84863	
2	4.99756	2	4.84863	
3	4.99756	3	4.85107	
4	4.99756	4	4.84863	
5	4.99756	5	4.84863	
6	4.99756	6	4.84863	
7	4.99756	7	4.84863	
8	4.99756	8	4.85107	
9	4.99756	9	4.84863	
10	4.99756	10	4.85107	
11	4.99756	11	4.84863	
12	-0.00244141	12	4.84863	
13	0	13	4.85107	
14	-0.00244141	14	4.85107	
15	-0.00244141	15	4.85107	
16	0	16	0.129395	
17	0	17	-0.00976562	
18	0	18	-0.00976562	
19	0	19	-0.012207	
20	0	20	-0.00732422	
21	0	21	-0.00976562	
22	-0.00244141	22	-0.012207	
23	-0.00244141	23	-0.012207	
24	0	24	-0.00976562	
25	0	25	-0.00732422	
26	0	26	-0.00976562	
27	0	27	-0.00976562	
28	-0.00244141	28	-0.012207	
29	-0.00244141	29	-0.00976562	
30	0	30	-0.012207	
31	-0.00244141	31	-0.00976562	
32	0	32	-0.00976562	
33	0	33	-0.00976562	
34	0	34	-0.00976562	
35	0	35	-0.00976562	
36	-0.00244141	36	-0.00976562	
37	4.99756	37	4.85107	
38	4.99756	38	4.85107	
39	4.99756	39	4.84863	
40	4.99756	40	4.84863	
41	4.99756	41	4.84863	
42	4.99756	42	4.84863	
43	4.99756	43	4.85107	
44	4.99756	44	4.85107	
45	4.99756	45	4.85107	
46	4.99756	46	4.85107	
47	4.99756	47	4.84863	
48	4.99756	48	4.84863	
49	4.99756	49	4.84863	
50	4.99756	50	4.84863	
51	4.99756	51	4.84863	
52	0	52	4.84863	
53	0	53	4.85107	
54	0	54	4.84863	
55	0	55	4.85107	
56	0	56	4.84863	
57	-0.00244141	57	-0.00976562	
58	-0.00244141	58	-0.00976562	
59	0	59	-0.00732422	
60	0	60	-0.00976562	
61	0	61	-0.012207	
62	0	62	-0.00976562	
63	0	63	-0.00976562	
64	-0.00244141	64	-0.012207	
65	-0.00244141	65	-0.012207	
66	0	66	-0.00976562	
67	0	67	-0.00976562	
68	-0.00244141	68	-0.00976562	
69	0	69	-0.00976562	
70	0	70	-0.00976562	
71	-0.00244141	71	-0.00976562	
72	-0.00244141	72	-0.00976562	
73	0	73	-0.00976562	
74	-0.00244141	74	-0.012207	
75	0	75	-0.00732422	
76	0	76	-0.00976562	
77	4.99756	77	4.85107	
78	4.99756	78	4.85107	
79	4.99756	79	4.85107	
80	4.99756	80	4.84863	
81	4.99756	81	4.85107	
82	4.99756	82	4.84863	
83	4.99756	83	4.84863	
84	4.99756	84	4.85107	
85	4.99756	85	4.85107	
86	4.99756	86	4.84863	
87	4.99756	87	4.84863	
88	4.99756	88	4.84863	
89	4.99756	89	4.84863	
90	4.99756	90	4.84863	
91	4.99756	91	4.84863	
92	-0.00244141	92	4.84863	
93	0	93	4.85107	
94	0	94	4.84863	
95	0	95	4.85107	
96	0	96	4.84863	
97	0	97	-0.00976562	
98	0	98	-0.00976562	
99	-0.00244141	99	-0.012207	
100	-0.00244141	100	-0.00976562	
101	-0.00244141	101	-0.00976562	
102	0	102	-0.00976562	
103	0	103	-0.012207	
104	0	104	-0.00976562	
105	0	105	-0.012207	
106	0	106	-0.00732422	
107	0	107	-0.012207	
108	-0.00244141	108	-0.00976562	
109	-0.00244141	109	-0.012207	
110	0	110	-0.00976562	
111	0	111	-0.00976562	
112	0	112	-0.00976562	
113	0	113	-0.00976562	
114	0	114	-0.00976562	
115	-0.00244141	115	-0.00976562	
116	-0.00244141	116	-0.00732422	
117	4.99756	117	4.85107	
118	4.99756	118	4.85107	
119	4.99756	119	4.85107	
120	4.99756	120	4.84863	
121	4.99756	121	4.84863	
122	4.99756	122	4.85107	
123	4.99756	123	4.85107	
124	4.99756	124	4.84863	
125	4.99756	125	4.84863	
126	4.99756	126	4.84863	
127	4.99756	127	4.84863	
128	4.99756	128	4.84863	
129	4.99756	129	4.84863	
130	4.99756	130	4.84863	
131	4.99756	131	4.84863	
132	0	132	4.85107	
133	0	133	4.84863	
134	0	134	4.85107	
135	0	135	4.84863	
136	-0.00244141	136	4.85107	
137	0	137	-0.00976562	
138	0	138	-0.00976562	
139	0	139	-0.012207	
140	0	140	-0.00976562	
141	-0.00244141	141	-0.012207	
142	0	142	-0.00976562	
143	-0.00244141	143	-0.012207	
144	-0.00244141	144	-0.00976562	
145	-0.00244141	145	-0.00976562	
146	0	146	-0.00976562	
147	0	147	-0.00976562	
148	0	148	-0.00976562	
149	-0.00244141	149	-0.00976562	
150	-0.00244141	150	-0.012207	
151	-0.00244141	151	-0.012207	
152	0	152	-0.012207	
153	-0.00244141	153	-0.00976562	
154	0	154	-0.00976562	
155	-0.00244141	155	-0.00976562	
156	0	156	-0.012207	
157	4.99756	157	4.85596	
158	4.99756	158	4.85107	
159	4.99756	159	4.85107	
160	4.99756	160	4.85107	
161	4.99756	161	4.84863	
162	4.99756	162	4.84863	
163	4.99756	163	4.85107	
164	4.99756	164	4.85107	
165	4.99756	165	4.85107	
166	4.99756	166	4.85107	
167	4.99756	167	4.84863	
168	4.99756	168	4.84863	
169	4.99756	169	4.84863	
170	4.99756	170	4.84863	
171	4.99756	171	4.84863	
172	0	172	4.85107	
173	0	173	4.84863	
174	0	174	4.85107	
175	0	175	4.85352	
176	0	176	4.85107	
177	0	177	-0.00976562	
178	0	178	-0.00976562	
179	-0.00244141	179	-0.00976562	
180	-0.00244141	180	-0.012207	
181	0	181	-0.00976562	
182	0	182	-0.012207	
183	0	183	-0.012207	
184	0	184	-0.00976562	
185	0	185	-0.012207	
186	0	186	-0.00976562	
187	-0.00244141	187	-0.00976562	
188	0	188	-0.00732422	
189	0	189	-0.00976562	
190	-0.00244141	190	-0.00976562	
191	0	191	-0.00976562	
192	0	192	-0.00732422	
193	0	193	-0.012207	
194	-0.00244141	194	-0.00976562	
195	0	195	-0.012207	
196	-0.00244141	196	-0.00976562	
197	4.99756	197	4.85107	
198	4.99756	198	4.85107	
199	4.99756	199	4.85107	
