Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	
0	-0.00244141	0	-0.012207	
1	0	1	-0.00976562	
2	0	2	-0.00732422	
3	0	3	-0.00976562	
4	-0.00244141	4	-0.012207	
5	-0.00244141	5	-0.012207	
6	-0.00244141	6	-0.012207	
7	-0.00244141	7	-0.00976562	
8	-0.00244141	8	-0.012207	
9	-0.00244141	9	-0.00976562	
10	0	10	-0.00976562	
11	0	11	-0.00976562	
12	0	12	-0.00976562	
13	0	13	-0.00976562	
14	-0.00244141	14	-0.012207	
15	-0.00244141	15	-0.00976562	
16	-0.00244141	16	-0.00976562	
17	4.99756	17	4.85596	
18	4.99756	18	4.85352	
19	4.99756	19	4.85352	
20	4.99756	20	4.85107	
21	4.99756	21	4.85107	
22	4.99756	22	4.85107	
23	4.99756	23	4.84863	
24	4.99756	24	4.84863	
25	4.99756	25	4.84863	
26	4.99756	26	4.84863	
27	4.99756	27	4.84863	
28	4.99756	28	4.84863	
29	4.99756	29	4.84863	
30	0	30	4.85107	
31	0	31	4.85107	
32	-0.00244141	32	4.84863	
33	-0.00244141	33	4.85107	
34	0	34	4.85107	
35	0	35	4.84863	
36	0	36	4.85107	
37	0	37	-0.00976562	
38	0	38	-0.012207	
39	0	39	-0.012207	
40	0	40	-0.012207	
41	0	41	-0.00976562	
42	-0.00244141	42	-0.00976562	
43	-0.00244141	43	-0.00976562	
44	0	44	-0.012207	
45	0	45	-0.00976562	
46	-0.00244141	46	-0.00976562	
47	0	47	-0.00976562	
48	-0.00244141	48	-0.00976562	
49	-0.00244141	49	-0.00732422	
50	0	50	-0.00976562	
51	-0.00244141	51	-0.012207	
52	-0.00244141	52	-0.00976562	
53	-0.00244141	53	-0.00976562	
54	-0.00244141	54	-0.00976562	
55	0	55	-0.00976562	
56	0	56	-0.00976562	
57	4.99756	57	4.85596	
58	4.99756	58	4.85107	
59	4.99756	59	4.85107	
60	4.99756	60	4.84863	
61	4.99756	61	4.85107	
62	4.99756	62	4.85107	
63	4.99756	63	4.85107	
64	4.99756	64	4.85107	
65	4.99756	65	4.84863	
66	4.99756	66	4.85107	
67	4.99756	67	4.84863	
68	4.99756	68	4.85107	
69	4.99756	69	4.84863	
70	0	70	4.85107	
71	0	71	4.85107	
72	0	72	4.85107	
73	0	73	4.84863	
74	0	74	4.85107	
75	0	75	4.85107	
76	0	76	4.85107	
77	0	77	-0.00976562	
78	-0.00244141	78	-0.00976562	
79	-0.00244141	79	-0.00976562	
80	0	80	-0.012207	
81	0	81	-0.00976562	
82	0	82	-0.00976562	
83	0	83	-0.012207	
84	0	84	-0.012207	
85	0	85	-0.00976562	
86	0	86	-0.00976562	
87	0	87	-0.00976562	
88	-0.00244141	88	-0.012207	
89	-0.00244141	89	-0.012207	
90	-0.00244141	90	-0.00976562	
91	0	91	-0.00976562	
92	0	92	-0.012207	
93	0	93	-0.00976562	
94	0	94	-0.012207	
95	0	95	-0.00976562	
96	0	96	-0.012207	
97	4.99756	97	4.85596	
98	4.99756	98	4.85107	
99	4.99756	99	4.85107	
100	4.99756	100	4.85352	
101	4.99756	101	4.85107	
102	4.99756	102	4.85107	
103	4.99756	103	4.85107	
104	4.99756	104	4.84863	
105	4.99756	105	4.84863	
106	4.99756	106	4.85107	
107	4.99756	107	4.85107	
108	4.99756	108	4.85107	
109	4.99756	109	4.84863	
110	0	110	4.84863	
111	0	111	4.85107	
112	0	112	4.84863	
113	0	113	4.85107	
114	0	114	4.85107	
115	0	115	4.84863	
116	0	116	4.85107	
117	0	117	-0.012207	
118	0	118	-0.00976562	
119	-0.00244141	119	-0.00976562	
120	0	120	-0.00976562	
121	-0.00244141	121	-0.012207	
122	0	122	-0.012207	
123	0	123	-0.00976562	
124	-0.00244141	124	-0.012207	
125	-0.00244141	125	-0.00976562	
126	0	126	-0.00976562	
127	0	127	-0.00732422	
128	0	128	-0.00976562	
129	0	129	-0.00976562	
130	-0.00244141	130	-0.00976562	
131	0	131	-0.00976562	
132	0	132	-0.00732422	
133	0	133	-0.012207	
134	0	134	-0.00976562	
135	0	135	-0.00976562	
136	0	136	-0.00976562	
137	4.99756	137	4.85596	
138	4.99756	138	4.85352	
139	4.99756	139	4.85107	
140	4.99756	140	4.84863	
141	4.99756	141	4.84863	
142	4.99756	142	4.84863	
143	4.99756	143	4.85107	
144	4.99756	144	4.85107	
145	4.99756	145	4.85107	
146	4.99756	146	4.85107	
147	4.99756	147	4.85107	
148	4.99756	148	4.84863	
149	4.99756	149	4.84863	
150	0	150	4.85107	
151	0	151	4.85107	
152	0	152	4.85107	
153	0	153	4.84863	
154	0	154	4.84863	
155	0	155	4.84863	
156	0	156	4.85107	
157	0	157	-0.012207	
158	-0.00244141	158	-0.0146484	
159	-0.00244141	159	-0.012207	
160	-0.00244141	160	-0.012207	
161	-0.00244141	161	-0.00976562	
162	0	162	-0.012207	
163	0	163	-0.00976562	
164	0	164	-0.012207	
165	0	165	-0.00976562	
166	-0.00244141	166	-0.012207	
167	-0.00244141	167	-0.012207	
168	0	168	-0.00976562	
169	-0.00244141	169	-0.00976562	
170	0	170	-0.00976562	
171	-0.00244141	171	-0.00976562	
172	0	172	-0.00976562	
173	-0.00244141	173	-0.00976562	
174	0	174	-0.012207	
175	-0.00244141	175	-0.00976562	
176	-0.00244141	176	-0.00976562	
177	4.99756	177	4.85596	
178	4.99756	178	4.85107	
179	4.99756	179	4.85107	
180	4.99756	180	4.85107	
181	4.99756	181	4.84863	
182	4.99756	182	4.84863	
183	4.99756	183	4.85107	
184	4.99756	184	4.85107	
185	4.99756	185	4.85107	
186	4.99756	186	4.85107	
187	4.99756	187	4.84863	
188	4.99756	188	4.84863	
189	4.99756	189	4.85107	
190	0	190	4.84863	
191	0	191	4.84863	
192	0	192	4.84863	
193	-0.00244141	193	4.85107	
194	0	194	4.84863	
195	0	195	4.84863	
196	-0.00244141	196	4.85107	
197	0	197	-0.012207	
198	-0.00244141	198	-0.00732422	
199	0	199	-0.012207	
