# 46.9	43.877	41.839	43.77

      0.2488	      1.4232
      0.2888	      3.1345
      0.3272	      6.7320
      0.3628	     13.6852
      0.3941	     25.8799
      0.4204	     44.2027
      0.4420	     68.5785
      0.4594	     97.5841
      0.4737	    130.3970
      0.4857	    165.8303
      0.4959	    203.5014
      0.5048	    242.6882
      0.5126	    283.3356
      0.5196	    325.3016
      0.5259	    367.6249
      0.5316	    410.8567
      0.5367	    454.5539
      0.5415	    498.8130
      0.5460	    543.6620
      0.5501	    588.7074
      0.5540	    634.3349
      0.5576	    679.9690
      0.5610	    725.9187
      0.5642	    771.9368
      0.5673	    818.2861
      0.5702	    864.7474
      0.5730	    911.4961
      0.5757	    958.7354
      0.5782	   1005.6617
      0.5806	   1052.7501
      0.5830	   1099.9625
      0.5852	   1147.1608
      0.5874	   1194.6269
      0.5895	   1242.0591
      0.5915	   1290.0023
      0.5935	   1337.7957
      0.5954	   1385.5423
      0.5972	   1433.3423
      0.5990	   1481.2181
      0.6007	   1529.1440
      0.6024	   1577.0164
      0.6040	   1625.4006
      0.6056	   1673.4021
      0.6072	   1721.5572
      0.6087	   1769.8150
      0.6102	   1818.0777
      0.6117	   1866.2796
      0.6131	   1914.6747
      0.6145	   1963.3560
      0.6158	   2011.7657
      0.6171	   2060.1296
      0.6184	   2108.6034
      0.6197	   2157.2605
      0.6209	   2205.7683
      0.6222	   2254.2144
      0.6234	   2303.1828
      0.6245	   2351.8469
      0.6257	   2400.4277
      0.6268	   2449.0567
      0.6280	   2497.7674
      0.6291	   2546.5398
      0.6301	   2595.2110
      0.6312	   2644.2721
      0.6322	   2693.0235
      0.6333	   2741.8419
      0.6343	   2790.6132
      0.6353	   2839.4006
      0.6363	   2888.2583
      0.6372	   2937.3418
      0.6382	   2986.5541
      0.6391	   3035.3692
      0.6401	   3084.1377
      0.6410	   3133.0521
      0.6419	   3182.0204
      0.6428	   3230.9321
      0.6437	   3279.8522
      0.6445	   3329.1993
      0.6454	   3378.2391
      0.6462	   3427.2218
      0.6471	   3476.1475
      0.6479	   3525.1785
      0.6487	   3574.2091
      0.6495	   3623.3270
      0.6503	   3672.6396
      0.6511	   3721.7420
      0.6519	   3771.0131
      0.6527	   3819.9577
      0.6534	   3868.9477
      0.6542	   3918.1006
      0.6549	   3967.2599
      0.6557	   4016.7588
      0.6564	   4065.8851
      0.6571	   4114.9616
      0.6579	   4164.2170
      0.6586	   4213.3468
      0.6593	   4262.4739
      0.6600	   4311.6672
      0.6607	   4361.2235
      0.6614	   4410.4536
      0.6620	   4459.5290
      0.6627	   4508.7743
      0.6634	   4558.0960
      0.6640	   4607.4152
      0.6647	   4656.5080
      0.6653	   4706.1361
      0.6660	   4755.3440
      0.6666	   4804.6524
      0.6672	   4853.8697
      0.6679	   4903.1436
      0.6685	   4952.3667
      0.6691	   5001.8080
      0.6697	   5051.2959
      0.6703	   5100.6474
      0.6709	   5149.9441
      0.6715	   5199.2080
      0.6721	   5248.4408
      0.6727	   5297.6886
      0.6733	   5347.1882
      0.6739	   5397.0598
      0.6745	   5446.3677
      0.6750	   5495.6622
      0.6756	   5545.0792
      0.6762	   5594.3959
      0.6767	   5643.7236
      0.6773	   5693.0130
      0.6778	   5742.7548
      0.6784	   5792.1864
      0.6789	   5841.5452
      0.6795	   5890.8309
      0.6800	   5940.1928
      0.6805	   5989.5919
      0.6811	   6039.0384
      0.6816	   6088.7118
      0.6821	   6138.1126
      0.6826	   6187.6063
      0.6832	   6237.0862
      0.6837	   6286.4853
      0.6842	   6335.8362
      0.6847	   6385.2477
      0.6852	   6435.0563
      0.6857	   6484.4796
      0.6862	   6533.7548
      0.6867	   6583.2138
      0.6872	   6632.6928
      0.6877	   6682.0122
      0.6882	   6731.4544
      0.6887	   6781.2943
      0.6891	   6830.6272
      0.6896	   6879.8971
      0.6901	   6929.4222
      0.6905	   6978.9529
      0.6910	   7028.5759
      0.6915	   7077.8935
      0.6920	   7127.7780
      0.6924	   7177.2007
      0.6929	   7226.7705
      0.6933	   7276.1063
      0.6938	   7325.6468
      0.6942	   7375.0337
      0.6947	   7424.6943
      0.6952	   7474.4178
      0.6956	   7523.8955
      0.6960	   7573.2732
      0.6965	   7622.8449
      0.6969	   7672.2045
      0.6974	   7721.8276
      0.6978	   7771.4077
      0.6982	   7821.2999
      0.6987	   7870.7865
      0.6991	   7920.2542
      0.6995	   7969.8014
      0.6999	   8019.2698
      0.7004	   8068.7852
      0.7008	   8118.6298
      0.7012	   8168.2593
      0.7016	   8217.6852
      0.7020	   8267.2988
      0.7025	   8316.6233
      0.7029	   8366.2228
      0.7033	   8415.7148
      0.7037	   8465.6510
      0.7041	   8515.1114
      0.7045	   8564.6770
      0.7049	   8614.4041
      0.7053	   8663.9378
      0.7057	   8713.3804
      0.7061	   8762.9090
      0.7065	   8812.8810
      0.7069	   8862.3736
      0.7073	   8911.9724
      0.7077	   8961.4386
      0.7081	   9011.0686
      0.7085	   9060.5667
      0.7089	   9110.1603
      0.7092	   9160.0980
      0.7096	   9208.9707
      0.7096	   9207.0289
      0.7096	   9201.2731
      0.7096	   9196.1729
      0.7095	   9191.8199
