0	0.0225985815076264
200	0.121823122456569
400	0.220993563753746
600	0.320109949631795
800	0.41917232427514
1000	0.518180731820059
1200	0.617135216354741
1400	0.716035821919385
1600	0.814882592506249
1800	0.913675572059685
2000	1.01241480447623
2200	1.11110033360472
2400	1.20973220324625
2600	1.3083104571543
2800	1.40683513903483
3000	1.50530629254632
3200	1.60372396129974
3400	1.70208818885878
3600	1.80039901873976
3800	1.89865649441187
4000	1.99686065929716
4200	2.09501155677026
4400	2.19310923015917
4600	2.29115372274456
4800	2.38914507776045
5000	2.48708333839408
5200	2.58496854778527
5400	2.68280074902815
5600	2.78057998516923
5800	2.87830629920909
6000	2.97597973410099
6200	3.07360033275272
6400	3.17116813802501
6600	3.2686831927326
6800	3.36614553964328
7000	3.46355522147961
7200	3.56091228091711
7400	3.6582167605858
7600	3.75546870306911
7800	3.8526681509049
8000	3.94981514658551
8200	4.04690973255645
8400	4.14395195121826
8600	4.24094184492491
8800	4.3378794559862
9000	4.43476482666439
9200	4.53159799917747
9400	4.62837901569815
9600	4.72510791835299
9800	4.82178474922297
10000	4.9184095503449
10200	5.01498236370961
10400	5.11150323126204
10600	5.20797219490441
10800	5.30438929649049
11000	5.40075457783207
11200	5.49706808069512
11400	5.59332984679915
11600	5.68953991782047
11800	5.78569833539164
12000	5.88180514109686
12200	5.97786037648088
12400	6.07386408303866
12600	6.16981630222454
12800	6.26571707544603
13000	6.36156644406735
13200	6.457364449408
13400	6.55311113274331
13600	6.64880653530651
13800	6.74445069828186
14000	6.84004366281246
14200	6.9355854699986
14400	7.03107616089504
14600	7.12651577651194
14800	7.22190435781645
15000	7.31724194573351
15200	7.41252858114014
15400	7.50776430487404
15600	7.6029491577262
15800	7.6980831804478
16000	7.79316641374151
16200	7.88819889827062
16400	7.98318067465211
16600	8.07811178346239
16800	8.1729922652327
17000	8.26782216045085
17200	8.3626015095625
17400	8.45733035297106
17600	8.55200873103288
17800	8.64663668406896
18000	8.74121425234825
18200	8.83574147610359
18400	8.93021839552188
18600	9.02464505074673
18800	9.11902148188236
19000	9.21334772898566
19200	9.30762383207788
19400	9.40184983112834
19600	9.49602576607269
19800	9.59015167679799
20000	9.68422760315054
20200	9.77825358493894
20400	9.87222966192294
20600	9.96615587382431
20800	10.0600322603198
21000	10.1538588610462
21200	10.2476357155974
21400	10.3413628635264
21600	10.4350403443388
21800	10.5286681975117
22000	10.6222464624643
22200	10.7157751785826
22400	10.8092543850727
22600	10.9026841127805
22800	10.9960638721556
23000	11.0893607585239
23200	11.1807007782399
23400	11.2436776193513
23600	11.269106152778
23800	11.2822252126648
24000	11.2907565897039
24200	11.2969965768487
24400	11.3018808351918
24600	11.3058745222963
24800	11.3092405641524
25000	11.3121414212142
25200	11.3146842354138
25400	11.3169432683871
25600	11.3189720478703
25800	11.3208103968056
26000	11.3224887251323
26200	11.3240307681726
26400	11.3254553993501
26600	11.3267778681996
26800	11.3280106688606
27000	11.3291641637061
27200	11.3302470403858
27400	11.3312666528823
27600	11.3322292892666
27800	11.3331403323486
28000	11.3340044753346
28200	11.334825801258
28400	11.3356078919209
28600	11.3363539063324
28800	11.337066644413
29000	11.3377485991603
29200	11.3384019996938
29400	11.3390288470246
29600	11.3396309439762
29800	11.3402099203648
30000	11.3407672543137
30200	11.3413042903893
30400	11.3418222551128
30600	11.3423222702881
30800	11.3428053645053
31000	11.3432724831103
31200	11.34372449688
31400	11.3441622095993
31600	11.3445863647016
31800	11.3449976511094
32000	11.3453967083866
32200	11.3457841312983
32400	11.3461604738579
32600	11.3465262529277
32800	11.346881951433
33000	11.3472280212365
33200	11.347564885716
33400	11.347892942081
33600	11.34821256346
33800	11.3485241007835
34000	11.3488278844885
34200	11.349124226062
34400	11.3494134194436
34600	11.3496957423006
34800	11.34997145719
35000	11.3502408126193
35200	11.3505040440162
35400	11.3507613746164
35600	11.3510130162779
35800	11.3512591702287
36000	11.3515000277546
36200	11.3517357708321
36400	11.3519665727128
36600	11.3521925984621
36800	11.3524140054581
37000	11.3526309438525
37200	11.3528435569982
37400	11.3530519818457
37600	11.3532563493114
37800	11.3534567846202
38000	11.3536534076234
38200	11.3538463330962
38400	11.3540356710139
38600	11.3542215268104
38800	11.3544040016194
39000	11.3545831924998
39200	11.3547591926473
39400	11.3549320915918
39600	11.3551019753825
39800	11.3552689267623
40000	11.3554330253309
40200	11.355594347698
40400	11.3557529676279
40600	11.3559089561749
40800	11.3560623818113
41000	11.356213310548
41200	11.3563618060477
41400	11.3565079297324
41600	11.3566517408845
41800	11.3567932967424
42000	11.3569326525908
42200	11.3570698618464
42400	11.3572049761386
42600	11.3573380453865
42800	11.3574691178709
43000	11.3575982403039
43200	11.3577254578937
43400	11.3578508144067
43600	11.3579743522266
43800	11.3580961124102
44000	11.3582161347405
44200	11.3583344577772
44400	11.3584511189052
44600	11.35856615438
44800	11.3586795993716
45000	11.3587914880059
45200	11.3589018534045
45400	11.3590107277222
45600	11.3591181421835
45800	11.3592241271166
46000	11.3593287119864
46200	11.3594319254261
46400	11.3595337952668
46600	11.3596343485665
46800	11.3597336116374
47000	11.3598316100723
47200	11.3599283687693
47400	11.3600239119563
47600	11.3601182632139
47800	11.3602114454973
48000	11.3603034811577
48200	11.3603943919623
48400	11.360484199114
48600	11.36057292327
48800	11.3606605845594
49000	11.3607472026009
49200	11.360832796519
49400	11.3609173849599
49600	11.3610009861067
49800	11.3610836176941
50000	11.3611652970227
50200	11.3612460409721
50400	11.361325866014
50600	11.3614047882253
50800	11.3614828232995
51000	11.3615599865586
51200	11.3616362929643
51400	11.3617117571288
51600	11.361786393325
51800	11.3618602154968
52000	11.3619332372685
52200	11.3620054719543
52400	11.3620769325671
52600	11.3621476318273
