0.0015503875969	1.9229613605e-05	8.23020007428e-28	4.27542861005e-30
0.00170357751278	1.74130580522e-05	9.08528579628e-28	2.67214288133e-30
0.0016077170418	1.80932786055e-05	9.1120072251e-28	2.67214288133e-30
0.0020964360587	2.63702648893e-05	1.30935001182e-27	5.3442857626e-30
0.00222222222222	2.46913580247e-05	1.34248458354e-27	5.3442857626e-30
0.00163666121113	1.33932996001e-05	8.95702293798e-28	5.34428576255e-30
0.0017667844523	1.87291638053e-05	9.56627151491e-28	3.74100003382e-30
0.00156494522692	1.46943213795e-05	8.68446436409e-28	2.67214288133e-30
0.00173913043478	2.11720226843e-05	9.43800865661e-28	2.67214288134e-30
0.00212314225053	1.8030932064e-05	1.30454015463e-27	2.67214288141e-30
0.0027397260274	2.25182961156e-05	1.67062372936e-27	5.34428576264e-30
0.00113636363636	6.45661157025e-06	6.69639006044e-28	5.34428576254e-30
