0	0	
1	17	
2	17	
3	17	
4	17	
5	17	
6	17	
7	17	
8	17	
9	16	
10	16	
11	16	
12	16	
13	16	
14	15	
15	14	
16	13	
17	12	
18	11	
19	10	
20	10	
21	9	
22	9	
23	9	
24	9	
25	9	
26	10	
27	10	
28	11	
29	12	
30	13	
31	15	
32	16	
33	18	
34	19	
35	21	
36	24	
37	26	
38	29	
39	32	
40	33	
41	36	
42	39	
43	42	
44	45	
45	48	
46	51	
47	54	
48	56	
49	60	
50	62	
51	65	
52	68	
53	70	
54	73	
55	75	
56	78	
57	80	
58	82	
59	84	
60	86	
61	87	
62	88	
63	90	
64	91	
65	92	
66	92	
67	92	
68	93	
69	93	
70	93	
71	92	
72	92	
73	91	
74	90	
75	89	
76	87	
77	86	
78	84	
79	82	
80	80	
81	78	
82	75	
83	73	
84	71	
85	68	
86	65	
87	62	
88	59	
89	57	
90	54	
91	51	
92	48	
93	45	
94	42	
95	39	
96	36	
97	34	
98	31	
99	29	
100	26	
101	24	
102	22	
103	19	
104	18	
105	16	
106	15	
107	13	
108	12	
109	11	
110	10	
111	10	
112	9	
113	8	
114	9	
115	9	
116	9	
117	10	
118	10	
119	11	
120	12	
121	13	
122	14	
123	16	
124	17	
125	19	
126	21	
127	23	
128	26	
129	28	
130	31	
131	33	
132	36	
133	39	
134	41	
135	45	
136	47	
137	50	
138	53	
139	56	
140	59	
141	62	
142	65	
143	67	
144	70	
145	73	
146	75	
147	77	
148	80	
149	82	
150	84	
151	85	
152	87	
153	88	
154	90	
155	91	
156	92	
157	92	
158	93	
159	93	
160	93	
161	93	
162	92	
163	92	
164	91	
165	90	
166	89	
167	88	
168	86	
169	84	
170	82	
171	80	
172	78	
173	76	
174	74	
175	71	
176	68	
177	66	
178	63	
179	60	
180	57	
181	54	
182	51	
183	48	
184	45	
185	43	
186	40	
187	37	
188	34	
189	32	
190	29	
191	27	
192	24	
193	22	
194	20	
195	19	
196	16	
197	15	
198	14	
199	12	
200	12	
201	10	
202	10	
