t0	03/03/2016  18:20:48.266762
delta t	0.000200

time	Y
03/03/2016  18:20:48.860762	1.904297
03/03/2016  18:20:48.860962	1.887207
03/03/2016  18:20:48.861162	1.887207
03/03/2016  18:20:48.861362	1.872559
03/03/2016  18:20:48.861562	1.875000
03/03/2016  18:20:48.861762	1.872559
03/03/2016  18:20:48.861962	1.855469
03/03/2016  18:20:48.862162	1.855469
03/03/2016  18:20:48.862362	1.843262
03/03/2016  18:20:48.862562	1.840820
03/03/2016  18:20:48.862762	1.840820
03/03/2016  18:20:48.862962	1.826172
03/03/2016  18:20:48.863162	1.823730
03/03/2016  18:20:48.863362	1.811523
03/03/2016  18:20:48.863562	1.809082
03/03/2016  18:20:48.863762	1.811523
03/03/2016  18:20:48.863962	1.796875
03/03/2016  18:20:48.864162	1.794434
03/03/2016  18:20:48.864362	1.779785
03/03/2016  18:20:48.864562	1.779785
03/03/2016  18:20:48.864762	1.777344
03/03/2016  18:20:48.864962	1.760254
03/03/2016  18:20:48.865162	1.762695
03/03/2016  18:20:48.865362	1.748047
03/03/2016  18:20:48.865562	1.748047
03/03/2016  18:20:48.865762	1.730957
03/03/2016  18:20:48.865962	1.730957
03/03/2016  18:20:48.866162	1.733398
03/03/2016  18:20:48.866362	1.716309
03/03/2016  18:20:48.866562	1.716309
03/03/2016  18:20:48.866762	1.701660
03/03/2016  18:20:48.866962	1.699219
03/03/2016  18:20:48.867162	1.699219
03/03/2016  18:20:48.867362	1.682129
03/03/2016  18:20:48.867562	1.687012
03/03/2016  18:20:48.867762	1.669922
03/03/2016  18:20:48.867962	1.667480
03/03/2016  18:20:48.868162	1.669922
03/03/2016  18:20:48.868362	1.650391
03/03/2016  18:20:48.868562	1.655273
03/03/2016  18:20:48.868762	1.635742
03/03/2016  18:20:48.868962	1.635742
03/03/2016  18:20:48.869162	1.635742
03/03/2016  18:20:48.869362	1.621094
03/03/2016  18:20:48.869562	1.621094
03/03/2016  18:20:48.869762	1.606445
03/03/2016  18:20:48.869962	1.606445
03/03/2016  18:20:48.870162	1.591797
03/03/2016  18:20:48.870362	1.589355
03/03/2016  18:20:48.870562	1.589355
03/03/2016  18:20:48.870762	1.577148
03/03/2016  18:20:48.870962	1.574707
03/03/2016  18:20:48.871162	1.560059
03/03/2016  18:20:48.871362	1.557617
03/03/2016  18:20:48.871562	1.560059
03/03/2016  18:20:48.871762	1.542969
03/03/2016  18:20:48.871962	1.542969
03/03/2016  18:20:48.872162	1.528320
03/03/2016  18:20:48.872362	1.528320
03/03/2016  18:20:48.872562	1.530762
03/03/2016  18:20:48.872762	1.513672
03/03/2016  18:20:48.872962	1.511230
03/03/2016  18:20:48.873162	1.499023
03/03/2016  18:20:48.873362	1.494141
03/03/2016  18:20:48.873562	1.496582
03/03/2016  18:20:48.873762	1.481934
03/03/2016  18:20:48.873962	1.481934
03/03/2016  18:20:48.874162	1.464844
03/03/2016  18:20:48.874362	1.464844
03/03/2016  18:20:48.874562	1.450195
03/03/2016  18:20:48.874762	1.450195
03/03/2016  18:20:48.874962	1.447754
03/03/2016  18:20:48.875162	1.435547
03/03/2016  18:20:48.875362	1.433105
03/03/2016  18:20:48.875562	1.418457
03/03/2016  18:20:48.875762	1.418457
03/03/2016  18:20:48.875962	1.418457
03/03/2016  18:20:48.876162	1.406250
03/03/2016  18:20:48.876362	1.403809
03/03/2016  18:20:48.876562	1.384277
03/03/2016  18:20:48.876762	1.386719
03/03/2016  18:20:48.876962	1.389160
03/03/2016  18:20:48.877162	1.369629
03/03/2016  18:20:48.877362	1.372070
03/03/2016  18:20:48.877562	1.357422
03/03/2016  18:20:48.877762	1.357422
03/03/2016  18:20:48.877962	1.337891
03/03/2016  18:20:48.878162	1.337891
03/03/2016  18:20:48.878362	1.340332
03/03/2016  18:20:48.878562	1.323242
03/03/2016  18:20:48.878762	1.325684
03/03/2016  18:20:48.878962	1.306152
03/03/2016  18:20:48.879162	1.308594
03/03/2016  18:20:48.879362	1.306152
03/03/2016  18:20:48.879562	1.293945
03/03/2016  18:20:48.879762	1.291504
03/03/2016  18:20:48.879962	1.274414
03/03/2016  18:20:48.880162	1.274414
03/03/2016  18:20:48.880362	1.276855
03/03/2016  18:20:48.880562	1.262207
03/03/2016  18:20:48.880762	1.262207
03/03/2016  18:20:48.880962	1.247559
03/03/2016  18:20:48.881162	1.245117
03/03/2016  18:20:48.881362	1.247559
03/03/2016  18:20:48.881562	1.228027
03/03/2016  18:20:48.881762	1.230469
03/03/2016  18:20:48.881962	1.213379
03/03/2016  18:20:48.882162	1.215820
03/03/2016  18:20:48.882362	1.198730
03/03/2016  18:20:48.882562	1.198730
03/03/2016  18:20:48.882762	1.198730
03/03/2016  18:20:48.882962	1.184082
03/03/2016  18:20:48.883162	1.181641
03/03/2016  18:20:48.883362	1.166992
03/03/2016  18:20:48.883562	1.166992
03/03/2016  18:20:48.883762	1.164551
03/03/2016  18:20:48.883962	1.152344
03/03/2016  18:20:48.884162	1.149902
03/03/2016  18:20:48.884362	1.135254
03/03/2016  18:20:48.884562	1.135254
03/03/2016  18:20:48.884762	1.135254
03/03/2016  18:20:48.884962	1.120605
03/03/2016  18:20:48.885162	1.118164
03/03/2016  18:20:48.885362	1.101074
03/03/2016  18:20:48.885562	1.105957
03/03/2016  18:20:48.885762	1.103516
03/03/2016  18:20:48.885962	1.088867
03/03/2016  18:20:48.886162	1.088867
03/03/2016  18:20:48.886362	1.074219
03/03/2016  18:20:48.886562	1.071777
03/03/2016  18:20:48.886762	1.057129
03/03/2016  18:20:48.886962	1.057129
