Time - Plot 0	Amplitude - Plot 0	
0	0.00537109	
1	0.0052002	
2	0.00534668	
3	0.00510254	
4	0.00568848	
5	0.00537109	
6	0.00507813	
7	0.00527344	
8	0.00532227	
9	0.00539551	
10	0.00524902	
11	0.0050293	
12	0.00576172	
13	0.00527344	
14	0.00512695	
15	0.00532227	
16	0.00507813	
17	0.00561523	
18	0.00532227	
19	0.00490723	
20	0.00539551	
21	0.00534668	
22	0.0052002	
23	0.00527344	
24	0.00515137	
25	0.00563965	
26	0.00517578	
27	0.00490723	
28	0.00527344	
29	0.00515137	
30	0.00554199	
31	0.00512695	
32	0.00480957	
33	0.00549316	
34	0.00515137	
35	0.0050293	
36	0.00524902	
37	0.00490723	
38	0.00554199	
39	0.00515137	
40	0.0046875	
41	0.00527344	
42	0.00515137	
43	0.00515137	
44	0.00505371	
45	0.00476074	
46	0.0052002	
47	0.00493164	
48	0.00471191	
49	0.0050293	
50	0.00490723	
51	0.00522461	
52	0.00480957	
53	0.00458984	
54	0.0052002	
55	0.00488281	
56	0.00488281	
57	0.00493164	
58	0.00463867	
59	0.00524902	
60	0.00488281	
61	0.00444336	
62	0.00490723	
63	0.00493164	
64	0.00483398	
65	0.00473633	
66	0.00454102	
67	0.00512695	
68	0.00480957	
69	0.00473633	
70	0.00476074	
71	0.00476074	
72	0.00500488	
73	0.0048584	
74	0.00454102	
75	0.00507813	
76	0.00483398	
77	0.00480957	
78	0.0046875	
79	0.00446777	
80	0.00512695	
81	0.0048584	
82	0.0043457	
83	0.00480957	
84	0.00480957	
85	0.00480957	
86	0.0048584	
87	0.00449219	
88	0.00505371	
89	0.0048584	
90	0.00476074	
91	0.00473633	
92	0.0046875	
93	0.00512695	
94	0.0050293	
95	0.00456543	
96	0.00505371	
97	0.00476074	
98	0.00498047	
99	0.00466309	
100	0.00463867	
101	0.00522461	
102	0.00490723	
103	0.0046875	
104	0.00493164	
105	0.0048584	
106	0.00510254	
107	0.00495605	
108	0.00463867	
109	0.00515137	
110	0.00515137	
111	0.0050293	
112	0.0048584	
113	0.00495605	
114	0.00537109	
115	0.00524902	
116	0.00476074	
117	0.0052002	
118	0.00505371	
119	0.00541992	
120	0.00498047	
121	0.00493164	
122	0.00539551	
123	0.00515137	
124	0.00500488	
125	0.00524902	
126	0.00510254	
127	0.00554199	
128	0.00529785	
129	0.00493164	
130	0.00537109	
131	0.00551758	
132	0.00527344	
133	0.00510254	
134	0.0052002	
135	0.00556641	
136	0.00551758	
137	0.00507813	
138	0.00554199	
139	0.00561523	
140	0.00578613	
141	0.00546875	
142	0.0052002	
143	0.00583496	
144	0.00549316	
145	0.00546875	
146	0.00554199	
147	0.00517578	
148	0.00571289	
149	0.00539551	
150	0.00490723	
151	0.00556641	
152	0.00571289	
153	0.00544434	
154	0.00541992	
155	0.00507813	
156	0.00551758	
157	0.0052002	
158	0.0052002	
159	0.00517578	
160	0.00524902	
161	0.00556641	
162	0.00534668	
163	0.0050293	
164	0.00556641	
165	0.00537109	
166	0.00551758	
167	0.0052002	
168	0.00515137	
169	0.00561523	
170	0.00546875	
171	0.00507813	
172	0.00537109	
173	0.00549316	
174	0.00551758	
175	0.00522461	
176	0.00505371	
177	0.00544434	
178	0.00522461	
179	0.00507813	
180	0.00515137	
181	0.00532227	
182	0.00568848	
183	0.00539551	
184	0.00493164	
185	0.00534668	
186	0.00527344	
187	0.00546875	
188	0.00512695	
189	0.00500488	
190	0.00539551	
191	0.00537109	
192	0.00480957	
193	0.00517578	
194	0.00527344	
195	0.00527344	
196	0.00515137	
197	0.00473633	
198	0.00527344	
199	0.00517578	
200	0.00495605	
201	0.00471191	
202	0.00476074	
203	0.00539551	
204	0.00512695	
205	0.00478516	
206	0.00505371	
207	0.00510254	
208	0.00515137	
209	0.00495605	
210	0.00476074	
211	0.00549316	
212	0.0050293	
213	0.00473633	
214	0.00495605	
215	0.00505371	
216	0.0052002	
217	0.00510254	
218	0.00473633	
219	0.0052002	
220	0.00512695	
221	0.0050293	
222	0.00493164	
223	0.00493164	
224	0.00544434	
225	0.00510254	
226	0.00476074	
227	0.00510254	
228	0.00515137	
229	0.00539551	
230	0.00505371	
231	0.00476074	
232	0.00541992	
233	0.00510254	
234	0.00507813	
235	0.00522461	
236	0.00515137	
237	0.00537109	
238	0.00532227	
239	0.00490723	
240	0.00512695	
241	0.00529785	
242	0.00510254	
243	0.00480957	
244	0.00505371	
245	0.00546875	
246	0.00515137	
247	0.00500488	
248	0.00498047	
249	0.00541992	
250	0.00556641	
251	0.00517578	
252	0.00517578	
253	0.00554199	
254	0.00544434	
255	0.00534668	
256	0.00515137	
257	0.00529785	
258	0.00561523	
259	0.00541992	
260	0.00512695	
261	0.00537109	
262	0.00571289	
263	0.00549316	
264	0.00529785	
265	0.00524902	
266	0.00566406	
267	0.00554199	
268	0.00541992	
269	0.0052002	
270	0.00549316	
271	0.00561523	
272	0.00527344	
273	0.00524902	
274	0.00556641	
275	0.00556641	
276	0.00541992	
277	0.00515137	
278	0.00522461	
279	0.00566406	
280	0.00551758	
281	0.00510254	
282	0.0052002	
283	0.00551758	
284	0.00527344	
285	0.00498047	
286	0.00495605	
287	0.00515137	
288	0.00524902	
289	0.0050293	
290	0.00476074	
291	0.00493164	
292	0.00529785	
293	0.00495605	
294	0.00478516	
295	0.00493164	
296	0.00512695	
297	0.00493164	
298	0.00483398	
299	0.0048584	
300	0.00544434	
301	0.00534668	
302	0.00493164	
303	0.00505371	
304	0.00559082	
305	0.00556641	
306	0.00539551	
307	0.00517578	
308	0.00544434	
309	0.00549316	
310	0.00517578	
311	0.00505371	
312	0.0052002	
313	0.00532227	
314	0.00517578	
315	0.00490723	
316	0.00505371	
317	0.00529785	
318	0.00512695	
319	0.00498047	
320	0.00488281	
321	0.00529785	
322	0.00505371	
323	0.00488281	
324	0.00493164	
325	0.00512695	
326	0.0052002	
327	0.00500488	
328	0.00483398	
329	0.0050293	
330	0.00524902	
331	0.00505371	
332	0.00473633	
333	0.00493164	
334	0.00529785	
335	0.0050293	
336	0.0046875	
337	0.00500488	
338	0.00522461	
339	0.00515137	
340	0.0046875	
341	0.00458984	
342	0.00498047	
343	0.00498047	
344	0.00473633	
345	0.00471191	
346	0.00476074	
347	0.00507813	
348	0.00493164	
349	0.0046875	
350	0.0050293	
351	0.00524902	
352	0.00515137	
353	0.00476074	
354	0.00495605	
355	0.00527344	
356	0.00507813	
357	0.00480957	
358	0.00493164	
359	0.00510254	
360	0.00527344	
361	0.00498047	
362	0.00493164	
363	0.0052002	
364	0.00517578	
365	0.00510254	
366	0.00507813	
367	0.00498047	
368	0.00549316	
369	0.00527344	
370	0.0048584	
371	0.00512695	
372	0.00546875	
373	0.00522461	
374	0.00505371	
375	0.00522461	
376	0.00571289	
377	0.00563965	
378	0.00544434	
379	0.00537109	
380	0.00566406	
381	0.00585937	
382	0.00546875	
383	0.00532227	
384	0.00549316	
385	0.00563965	
386	0.00551758	
387	0.00532227	
388	0.00532227	
389	0.0057373	
390	0.00556641	
391	0.00524902	
