Time - Plot 0	Amplitude - Plot 0	
0	-0.397949	
1	-0.410156	
2	-0.422363	
3	-0.43457	
4	-0.446777	
5	-0.458984	
6	-0.471191	
7	-0.483398	
8	-0.495605	
9	-0.507812	
10	-0.522461	
11	-0.532227	
12	-0.544434	
13	-0.556641	
14	-0.571289	
15	-0.583496	
16	-0.595703	
17	-0.60791	
18	-0.620117	
19	-0.632324	
20	-0.644531	
21	-0.656738	
22	-0.668945	
23	-0.681152	
24	-0.693359	
25	-0.705566	
26	-0.717773	
27	-0.72998	
28	-0.742187	
29	-0.756836	
30	-0.766602	
31	-0.778809	
32	-0.791016	
33	-0.803223	
34	-0.81543	
35	-0.827637	
36	-0.842285	
37	-0.854492	
38	-0.866699	
39	-0.878906	
40	-0.891113	
41	-0.90332	
42	-0.915527	
43	-0.925293	
44	-0.9375	
45	-0.952148	
46	-0.961914	
47	-0.974121	
48	-0.986328	
49	-0.998535	
50	-1.01318	
51	-1.02295	
52	-1.03516	
53	-1.02783	
54	-1.01563	
55	-1.00098	
56	-0.98877	
57	-0.976562	
58	-0.964355	
59	-0.952148	
60	-0.939941	
61	-0.927734	
62	-0.915527	
63	-0.90332	
64	-0.891113	
65	-0.878906	
66	-0.866699	
67	-0.854492	
68	-0.839844	
69	-0.830078	
70	-0.817871	
71	-0.803223	
72	-0.791016	
73	-0.778809	
74	-0.766602	
75	-0.754395	
76	-0.742187	
77	-0.72998	
78	-0.717773	
79	-0.705566	
80	-0.690918	
81	-0.678711	
82	-0.666504	
83	-0.654297	
84	-0.64209	
85	-0.629883	
86	-0.617676	
87	-0.605469	
88	-0.593262	
89	-0.581055	
90	-0.568848	
91	-0.556641	
92	-0.544434	
93	-0.529785	
94	-0.52002	
95	-0.507812	
96	-0.495605	
97	-0.483398	
98	-0.471191	
99	-0.456543	
100	-0.446777	
101	-0.43457	
102	-0.422363	
103	-0.410156	
104	-0.397949	
105	-0.385742	
106	-0.371094	
107	-0.358887	
108	-0.34668	
109	-0.334473	
110	-0.322266	
111	-0.310059	
112	-0.300293	
113	-0.285645	
114	-0.275879	
115	-0.273437	
116	-0.285645	
117	-0.297852	
118	-0.310059	
119	-0.322266	
120	-0.334473	
121	-0.34668	
122	-0.361328	
123	-0.373535	
124	-0.385742	
125	-0.397949	
126	-0.410156	
127	-0.422363	
128	-0.43457	
129	-0.446777	
130	-0.458984	
131	-0.471191	
132	-0.483398	
133	-0.495605	
134	-0.510254	
135	-0.52002	
136	-0.532227	
137	-0.546875	
138	-0.559082	
139	-0.571289	
140	-0.583496	
141	-0.595703	
142	-0.60791	
143	-0.620117	
144	-0.632324	
145	-0.644531	
146	-0.656738	
147	-0.668945	
148	-0.681152	
149	-0.693359	
150	-0.705566	
151	-0.717773	
152	-0.72998	
153	-0.744629	
154	-0.756836	
155	-0.766602	
156	-0.778809	
157	-0.791016	
158	-0.805664	
159	-0.817871	
160	-0.830078	
161	-0.839844	
162	-0.854492	
163	-0.866699	
164	-0.878906	
165	-0.891113	
166	-0.90332	
167	-0.915527	
168	-0.925293	
169	-0.9375	
170	-0.949707	
171	-0.961914	
172	-0.976562	
173	-0.986328	
174	-0.998535	
175	-1.01318	
176	-1.02539	
177	-1.03516	
178	-1.02783	
179	-1.01563	
180	-1.00342	
181	-0.991211	
182	-0.976562	
183	-0.964355	
184	-0.952148	
185	-0.939941	
186	-0.927734	
187	-0.915527	
188	-0.90332	
189	-0.891113	
190	-0.878906	
191	-0.866699	
192	-0.854492	
193	-0.842285	
194	-0.827637	
195	-0.81543	
196	-0.805664	
197	-0.791016	
198	-0.778809	
199	-0.766602	
200	-0.754395	
201	-0.742187	
202	-0.72998	
203	-0.717773	
204	-0.705566	
205	-0.693359	
206	-0.681152	
207	-0.666504	
208	-0.654297	
209	-0.644531	
210	-0.632324	
211	-0.617676	
212	-0.605469	
213	-0.595703	
214	-0.581055	
215	-0.568848	
216	-0.556641	
217	-0.544434	
218	-0.532227	
219	-0.52002	
220	-0.507812	
221	-0.495605	
222	-0.483398	
223	-0.471191	
224	-0.458984	
225	-0.446777	
226	-0.43457	
227	-0.422363	
228	-0.410156	
229	-0.397949	
230	-0.385742	
231	-0.371094	
232	-0.358887	
233	-0.34668	
234	-0.334473	
235	-0.322266	
236	-0.310059	
237	-0.297852	
238	-0.288086	
239	-0.275879	
240	-0.273437	
241	-0.285645	
242	-0.297852	
243	-0.310059	
244	-0.322266	
245	-0.334473	
246	-0.34668	
247	-0.358887	
248	-0.373535	
249	-0.385742	
250	-0.397949	
251	-0.410156	
252	-0.422363	
253	-0.43457	
254	-0.446777	
255	-0.458984	
256	-0.471191	
257	-0.483398	
258	-0.495605	
259	-0.507812	
260	-0.52002	
261	-0.532227	
262	-0.544434	
263	-0.556641	
264	-0.571289	
265	-0.583496	
266	-0.595703	
267	-0.60791	
268	-0.620117	
269	-0.632324	
270	-0.644531	
271	-0.656738	
272	-0.668945	
273	-0.681152	
274	-0.693359	
275	-0.705566	
276	-0.717773	
277	-0.732422	
278	-0.742187	
279	-0.754395	
280	-0.766602	
281	-0.778809	
282	-0.791016	
283	-0.803223	
284	-0.817871	
285	-0.827637	
286	-0.842285	
287	-0.854492	
288	-0.866699	
289	-0.878906	
290	-0.891113	
291	-0.90332	
292	-0.915527	
293	-0.925293	
294	-0.939941	
295	-0.949707	
296	-0.961914	
297	-0.974121	
298	-0.986328	
299	-0.998535	
300	-1.01074	
301	-1.02539	
302	-1.03516	
303	-1.02783	
304	-1.01563	
305	-1.00098	
306	-0.98877	
307	-0.979004	
308	-0.964355	
309	-0.952148	
310	-0.939941	
