#Time - Dev1/ai1	Amplitude - Dev1/ai1	
0	-3.62549	
1E-5	-3.62549	
2E-5	-3.62549	
3E-5	-3.62549	
4E-5	-3.62549	
5E-5	-3.62793	
6E-5	-3.62793	
7E-5	-3.62793	
8E-5	-3.63037	
9E-5	-3.63037	
1E-4	-3.63037	
0.00011	-3.63037	
0.00012	-3.63281	
0.00013	-3.63281	
0.00014	-3.63281	
0.00015	-3.63281	
0.00016	-3.63525	
0.00017	-3.63525	
0.00018	-3.63525	
0.00019	-3.63525	
0.0002	-3.6377	
0.00021	-3.6377	
0.00022	-3.6377	
0.00023	-3.6377	
0.00024	-3.6377	
0.00025	-3.64014	
0.00026	-3.64014	
0.00027	-3.64014	
0.00028	-3.64014	
0.00029	-3.64258	
0.0003	-3.64258	
0.00031	-3.64258	
0.00032	-3.64502	
0.00033	-3.64502	
0.00034	-3.64502	
0.00035	-3.64746	
0.00036	-3.64746	
0.00037	-3.64746	
0.00038	-3.6499	
0.00039	-3.64746	
0.0004	-3.6499	
0.00041	-3.6499	
0.00042	-3.6499	
0.00043	-3.65234	
0.00044	-3.65234	
0.00045	-3.65234	
0.00046	-3.65479	
0.00047	-3.65479	
0.00048	-3.65479	
0.00049	-3.65479	
0.0005	-3.65723	
0.00051	-3.65723	
0.00052	-3.65723	
0.00053	-3.65967	
0.00054	-3.65967	
0.00055	-3.65967	
0.00056	-3.65967	
0.00057	-3.66211	
0.00058	-3.66211	
0.00059	-3.66455	
0.0006	-3.66211	
0.00061	-3.66455	
0.00062	-3.66455	
0.00063	-3.66455	
0.00064	-3.66699	
0.00065	-3.66699	
0.00066	-3.66699	
0.00067	-3.66699	
0.00068	-3.66943	
0.00069	-3.66943	
0.0007	-3.66943	
0.00071	-3.66943	
0.00072	-3.67188	
0.00073	-3.67188	
0.00074	-3.67188	
0.00075	-3.67188	
0.00076	-3.67188	
0.00077	-3.67432	
0.00078	-3.67188	
0.00079	-3.67432	
0.0008	-3.67432	
0.00081	-3.67432	
0.00082	-3.67676	
0.00083	-3.67676	
0.00084	-3.67676	
0.00085	-3.67676	
0.00086	-3.67676	
0.00087	-3.67676	
0.00088	-3.6792	
0.00089	-3.6792	
0.0009	-3.6792	
0.00091	-3.6792	
0.00092	-3.6792	
0.00093	-3.6792	
0.00094	-3.68164	
0.00095	-3.68164	
0.00096	-3.68164	
0.00097	-3.68164	
0.00098	-3.68164	
0.00099	-3.68164	
0.001	-3.68164	
0.00101	-3.68408	
0.00102	-3.68164	
0.00103	-3.68408	
0.00104	-3.68408	
0.00105	-3.68408	
0.00106	-3.68408	
0.00107	-3.68408	
0.00108	-3.68408	
0.00109	-3.68408	
0.0011	-3.68408	
0.00111	-3.68408	
0.00112	-3.68408	
0.00113	-3.68408	
0.00114	-3.68408	
0.00115	-3.68652	
0.00116	-3.68652	
0.00117	-3.68652	
0.00118	-3.68652	
0.00119	-3.68652	
0.0012	-3.68652	
0.00121	-3.68652	
0.00122	-3.68652	
0.00123	-3.68652	
0.00124	-3.68652	
0.00125	-3.68652	
0.00126	-3.68652	
0.00127	-3.68652	
0.00128	-3.68652	
0.00129	-3.68652	
0.0013	-3.68652	
0.00131	-3.68652	
0.00132	-3.68652	
0.00133	-3.68652	
0.00134	-3.68652	
0.00135	-3.68652	
0.00136	-3.68652	
0.00137	-3.68652	
0.00138	-3.68652	
0.00139	-3.68652	
0.0014	-3.68652	
0.00141	-3.68652	
0.00142	-3.68652	
0.00143	-3.68652	
0.00144	-3.68408	
0.00145	-3.68408	
0.00146	-3.68652	
0.00147	-3.68408	
0.00148	-3.68652	
0.00149	-3.68408	
0.0015	-3.68408	
0.00151	-3.68408	
0.00152	-3.68408	
0.00153	-3.68408	
0.00154	-3.68164	
0.00155	-3.68164	
0.00156	-3.68164	
0.00157	-3.68164	
0.00158	-3.68164	
0.00159	-3.68164	
0.0016	-3.68164	
0.00161	-3.68164	
0.00162	-3.6792	
0.00163	-3.6792	
0.00164	-3.6792	
0.00165	-3.6792	
0.00166	-3.6792	
0.00167	-3.67676	
0.00168	-3.67676	
0.00169	-3.67676	
0.0017	-3.67676	
0.00171	-3.67676	
0.00172	-3.67676	
0.00173	-3.67432	
0.00174	-3.67432	
0.00175	-3.67432	
0.00176	-3.67432	
0.00177	-3.67432	
0.00178	-3.67188	
0.00179	-3.67188	
0.0018	-3.67188	
0.00181	-3.67188	
0.00182	-3.67188	
0.00183	-3.66943	
0.00184	-3.66943	
0.00185	-3.66943	
0.00186	-3.66943	
0.00187	-3.66699	
0.00188	-3.66699	
0.00189	-3.66699	
0.0019	-3.66699	
0.00191	-3.66455	
0.00192	-3.66455	
0.00193	-3.66455	
0.00194	-3.66455	
0.00195	-3.66455	
0.00196	-3.66211	
0.00197	-3.66211	
0.00198	-3.66211	
0.00199	-3.66211	
0.002	-3.65967	
0.00201	-3.65967	
0.00202	-3.65967	
0.00203	-3.65723	
0.00204	-3.65723	
0.00205	-3.65723	
0.00206	-3.65723	
0.00207	-3.65479	
0.00208	-3.65479	
0.00209	-3.65479	
0.0021	-3.65479	
0.00211	-3.65234	
0.00212	-3.65234	
0.00213	-3.65234	
0.00214	-3.6499	
0.00215	-3.6499	
0.00216	-3.6499	
0.00217	-3.64746	
0.00218	-3.64746	
0.00219	-3.64746	
0.0022	-3.64746	
0.00221	-3.64746	
0.00222	-3.64502	
0.00223	-3.64502	
0.00224	-3.64502	
0.00225	-3.64258	
0.00226	-3.64258	
0.00227	-3.64258	
0.00228	-3.64014	
0.00229	-3.64014	
0.0023	-3.64014	
0.00231	-3.6377	
0.00232	-3.64014	
0.00233	-3.6377	
0.00234	-3.6377	
0.00235	-3.6377	
0.00236	-3.63525	
0.00237	-3.63525	
0.00238	-3.63525	
0.00239	-3.63525	
0.0024	-3.63525	
0.00241	-3.63281	
0.00242	-3.63281	
0.00243	-3.63281	
0.00244	-3.63037	
0.00245	-3.63037	
0.00246	-3.63037	
0.00247	-3.62793	
0.00248	-3.63037	
0.00249	-3.62793	
0.0025	-3.62793	
0.00251	-3.62793	
0.00252	-3.62793	
0.00253	-3.62549	
0.00254	-3.62549	
0.00255	-3.62549	
0.00256	-3.62549	
0.00257	-3.62305	
0.00258	-3.62305	
0.00259	-3.62305	
0.0026	-3.62305	
0.00261	-3.62305	
0.00262	-3.62305	
0.00263	-3.62305	
0.00264	-3.62061	
0.00265	-3.62061	
0.00266	-3.62061	
0.00267	-3.62061	
0.00268	-3.62061	
0.00269	-3.62061	
0.0027	-3.61816	
0.00271	-3.61816	
0.00272	-3.61816	
0.00273	-3.61816	
0.00274	-3.61816	
0.00275	-3.61816	
0.00276	-3.61816	
0.00277	-3.61816	
0.00278	-3.61572	
0.00279	-3.61816	
0.0028	-3.61572	
0.00281	-3.61572	
0.00282	-3.61572	
0.00283	-3.61572	
0.00284	-3.61572	
0.00285	-3.61328	
0.00286	-3.61572	
0.00287	-3.61572	
0.00288	-3.61328	
0.00289	-3.61572	
0.0029	-3.61572	
0.00291	-3.61328	
0.00292	-3.61572	
0.00293	-3.61328	
0.00294	-3.61572	
0.00295	-3.61572	
0.00296	-3.61328	
0.00297	-3.61572	
0.00298	-3.61572	
0.00299	-3.61572	
0.003	-3.61572	
0.00301	-3.61328	
0.00302	-3.61572	
0.00303	-3.61572	
0.00304	-3.61572	
0.00305	-3.61572	
0.00306	-3.61572	
0.00307	-3.61572	
0.00308	-3.61572	
0.00309	-3.61572	
0.0031	-3.61816	
0.00311	-3.61816	
0.00312	-3.61816	
0.00313	-3.61816	
0.00314	-3.61816	
0.00315	-3.61816	
0.00316	-3.61816	
0.00317	-3.61816	
0.00318	-3.61816	
0.00319	-3.62061	
0.0032	-3.62061	
0.00321	-3.62061	
0.00322	-3.62061	
0.00323	-3.62061	
0.00324	-3.62061	
0.00325	-3.62061	
0.00326	-3.62061	
0.00327	-3.62305	
0.00328	-3.62305	
0.00329	-3.62305	
0.0033	-3.62305	
0.00331	-3.62305	
0.00332	-3.62549	
0.00333	-3.62549	
0.00334	-3.62549	
0.00335	-3.62549	
0.00336	-3.62793	
0.00337	-3.62549	
0.00338	-3.62793	
0.00339	-3.62793	
0.0034	-3.62793	
0.00341	-3.63037	
0.00342	-3.63037	
0.00343	-3.63037	
0.00344	-3.63037	
0.00345	-3.63037	
0.00346	-3.63281	
0.00347	-3.63281	
0.00348	-3.63281	
0.00349	-3.63281	
0.0035	-3.63525	
0.00351	-3.63525	
0.00352	-3.63525	
0.00353	-3.63525	
0.00354	-3.63525	
0.00355	-3.6377	
0.00356	-3.6377	
0.00357	-3.6377	
0.00358	-3.64014	
0.00359	-3.64014	
0.0036	-3.64014	
0.00361	-3.64258	
0.00362	-3.64258	
0.00363	-3.64258	
0.00364	-3.64502	
0.00365	-3.64502	
0.00366	-3.64502	
0.00367	-3.64502	
0.00368	-3.64502	
0.00369	-3.64746	
0.0037	-3.64746	
0.00371	-3.6499	
0.00372	-3.64746	
0.00373	-3.6499	
0.00374	-3.6499	
0.00375	-3.65234	
0.00376	-3.65234	
0.00377	-3.65234	
0.00378	-3.65234	
0.00379	-3.65479	
0.0038	-3.65479	
0.00381	-3.65479	
0.00382	-3.65479	
0.00383	-3.65723	
0.00384	-3.65723	
0.00385	-3.65723	
0.00386	-3.65723	
0.00387	-3.65967	
0.00388	-3.65967	
0.00389	-3.65967	
0.0039	-3.65967	
0.00391	-3.66211	
0.00392	-3.66211	
0.00393	-3.66211	
0.00394	-3.66211	
0.00395	-3.66455	
0.00396	-3.66455	
0.00397	-3.66455	
0.00398	-3.66699	
0.00399	-3.66699	
0.004	-3.66699	
0.00401	-3.66699	
0.00402	-3.66699	
0.00403	-3.66943	
0.00404	-3.66943	
0.00405	-3.66943	
0.00406	-3.66943	
0.00407	-3.66943	
0.00408	-3.67188	
0.00409	-3.67188	
0.0041	-3.67188	
0.00411	-3.67188	
0.00412	-3.67432	
0.00413	-3.67432	
0.00414	-3.67432	
0.00415	-3.67432	
0.00416	-3.67676	
0.00417	-3.67676	
0.00418	-3.67676	
0.00419	-3.67676	
0.0042	-3.6792	
0.00421	-3.6792	
0.00422	-3.6792	
0.00423	-3.6792	
0.00424	-3.6792	
0.00425	-3.6792	
0.00426	-3.68164	
0.00427	-3.68164	
0.00428	-3.68164	
0.00429	-3.68164	
0.0043	-3.68164	
0.00431	-3.68164	
0.00432	-3.68164	
0.00433	-3.68408	
0.00434	-3.68408	
0.00435	-3.68164	
0.00436	-3.68408	
0.00437	-3.68408	
0.00438	-3.68408	
0.00439	-3.68408	
0.0044	-3.68408	
0.00441	-3.68408	
0.00442	-3.68652	
0.00443	-3.68408	
0.00444	-3.68652	
0.00445	-3.68652	
0.00446	-3.68652	
0.00447	-3.68652	
0.00448	-3.68652	
0.00449	-3.68652	
0.0045	-3.68652	
0.00451	-3.68652	
0.00452	-3.68652	
0.00453	-3.68652	
0.00454	-3.68652	
0.00455	-3.68652	
0.00456	-3.68652	
0.00457	-3.68652	
0.00458	-3.68652	
0.00459	-3.68652	
0.0046	-3.68652	
0.00461	-3.68652	
0.00462	-3.68652	
0.00463	-3.68652	
0.00464	-3.68652	
0.00465	-3.68652	
0.00466	-3.68652	
0.00467	-3.68652	
0.00468	-3.68652	
0.00469	-3.68652	
0.0047	-3.68652	
0.00471	-3.68652	
0.00472	-3.68652	
0.00473	-3.68652	
0.00474	-3.68652	
0.00475	-3.68652	
0.00476	-3.68652	
0.00477	-3.68408	
0.00478	-3.68408	
0.00479	-3.68408	
0.0048	-3.68408	
0.00481	-3.68408	
0.00482	-3.68408	
0.00483	-3.68408	
0.00484	-3.68408	
0.00485	-3.68408	
0.00486	-3.68408	
0.00487	-3.68408	
0.00488	-3.68164	
0.00489	-3.68164	
0.0049	-3.68164	
0.00491	-3.68164	
0.00492	-3.68164	
0.00493	-3.68164	
0.00494	-3.68164	
0.00495	-3.68164	
0.00496	-3.6792	
0.00497	-3.6792	
0.00498	-3.6792	
0.00499	-3.6792	
0.005	-3.6792	
0.00501	-3.6792	
0.00502	-3.6792	
0.00503	-3.67676	
0.00504	-3.67676	
0.00505	-3.67676	
0.00506	-3.67676	
0.00507	-3.67432	
0.00508	-3.67432	
0.00509	-3.67432	
0.0051	-3.67432	
0.00511	-3.67188	
0.00512	-3.67188	
0.00513	-3.67188	
0.00514	-3.67188	
0.00515	-3.67188	
0.00516	-3.67188	
0.00517	-3.66943	
0.00518	-3.66943	
0.00519	-3.66943	
0.0052	-3.66699	
0.00521	-3.66699	
0.00522	-3.66699	
0.00523	-3.66699	
0.00524	-3.66455	
0.00525	-3.66455	
0.00526	-3.66455	
0.00527	-3.66455	
0.00528	-3.66211	
0.00529	-3.66211	
0.0053	-3.66211	
0.00531	-3.66211	
0.00532	-3.66211	
0.00533	-3.65967	
0.00534	-3.65967	
0.00535	-3.65723	
0.00536	-3.65723	
0.00537	-3.65723	
0.00538	-3.65723	
0.00539	-3.65723	
0.0054	-3.65479	
0.00541	-3.65479	
0.00542	-3.65479	
0.00543	-3.65479	
0.00544	-3.65234	
0.00545	-3.65234	
0.00546	-3.65234	
0.00547	-3.6499	
0.00548	-3.6499	
0.00549	-3.6499	
0.0055	-3.6499	
0.00551	-3.64746	
0.00552	-3.64746	
0.00553	-3.64746	
0.00554	-3.64746	
0.00555	-3.64502	
0.00556	-3.64502	
0.00557	-3.64502	
0.00558	-3.64258	
0.00559	-3.64258	
0.0056	-3.64258	
0.00561	-3.64258	
0.00562	-3.64014	
0.00563	-3.64014	
0.00564	-3.64014	
0.00565	-3.64014	
0.00566	-3.6377	
0.00567	-3.6377	
0.00568	-3.6377	
0.00569	-3.63525	
0.0057	-3.63525	
0.00571	-3.63525	
0.00572	-3.63525	
0.00573	-3.63525	
0.00574	-3.63281	
0.00575	-3.63281	
0.00576	-3.63281	
0.00577	-3.63037	
0.00578	-3.63037	
0.00579	-3.63037	
0.0058	-3.63037	
0.00581	-3.62793	
0.00582	-3.62793	
0.00583	-3.62793	
0.00584	-3.62793	
0.00585	-3.62793	
0.00586	-3.62549	
0.00587	-3.62549	
0.00588	-3.62549	
0.00589	-3.62549	
0.0059	-3.62549	
0.00591	-3.62305	
0.00592	-3.62305	
0.00593	-3.62305	
0.00594	-3.62305	
0.00595	-3.62305	
0.00596	-3.62061	
0.00597	-3.62061	
0.00598	-3.62061	
0.00599	-3.62061	
0.006	-3.62061	
0.00601	-3.62061	
0.00602	-3.62061	
0.00603	-3.61816	
0.00604	-3.61816	
0.00605	-3.61816	
0.00606	-3.61816	
0.00607	-3.61816	
0.00608	-3.61816	
0.00609	-3.61816	
0.0061	-3.61816	
0.00611	-3.61816	
0.00612	-3.61572	
0.00613	-3.61572	
0.00614	-3.61572	
0.00615	-3.61572	
0.00616	-3.61572	
0.00617	-3.61572	
0.00618	-3.61572	
0.00619	-3.61572	
0.0062	-3.61572	
0.00621	-3.61572	
0.00622	-3.61572	
0.00623	-3.61572	
0.00624	-3.61572	
0.00625	-3.61572	
0.00626	-3.61572	
0.00627	-3.61572	
0.00628	-3.61572	
0.00629	-3.61572	
0.0063	-3.61572	
0.00631	-3.61572	
0.00632	-3.61572	
0.00633	-3.61572	
0.00634	-3.61572	
0.00635	-3.61572	
0.00636	-3.61572	
0.00637	-3.61572	
0.00638	-3.61572	
0.00639	-3.61572	
0.0064	-3.61572	
0.00641	-3.61572	
0.00642	-3.61572	
0.00643	-3.61572	
0.00644	-3.61572	
0.00645	-3.61572	
0.00646	-3.61572	
0.00647	-3.61816	
0.00648	-3.61816	
0.00649	-3.61816	
0.0065	-3.61816	
0.00651	-3.61816	
0.00652	-3.61816	
0.00653	-3.62061	
0.00654	-3.62061	
0.00655	-3.62061	
0.00656	-3.62061	
0.00657	-3.62061	
0.00658	-3.62061	
0.00659	-3.62061	
