# circuito per eliminare offset: 800Hz, freq campi 100kHz
Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	
193	0.893555	193	1.92383	
194	0.837402	194	1.98975	
195	0.788574	195	2.06543	
196	0.715332	196	2.11426	
197	0.627441	197	2.17529	
198	0.546875	198	2.22656	
199	0.46875	199	2.27783	
200	0.390625	200	2.31934	
201	0.268555	201	2.34619	
202	0.187988	202	2.36572	
203	0.100098	203	2.39258	
204	-0.0439453	204	2.41211	
205	-0.109863	205	2.41943	
206	-0.224609	206	2.42188	
207	-0.310059	207	2.42676	
208	-0.424805	208	2.41455	
209	-0.50293	209	2.3999	
210	-0.598145	210	2.36816	
211	-0.661621	211	2.35107	
212	-0.737305	212	2.31934	
213	-0.803223	213	2.27783	
214	-0.869141	214	2.23145	
215	-0.908203	215	2.18018	
216	-0.944824	216	2.12891	
217	-0.974121	217	2.07275	
218	-0.996094	218	2.00195	
219	-1.00586	219	1.93115	
220	-1.00586	220	1.85791	
221	-0.991211	221	1.77246	
222	-0.974121	222	1.69678	
223	-0.947266	223	1.59912	
224	-0.900879	224	1.50146	
225	-0.852051	225	1.40625	
226	-0.79834	226	1.31104	
227	-0.72998	227	1.20117	
228	-0.661621	228	1.10352	
229	-0.57373	229	0.986328	
230	-0.493164	230	0.883789	
231	-0.400391	231	0.771484	
232	-0.302734	232	0.65918	
233	-0.212402	233	0.529785	
234	-0.102539	234	0.41748	
235	-0.012207	235	0.290527	
236	0.0927734	236	0.175781	
237	0.187988	237	0.0610352	
238	0.285645	238	-0.0561523	
239	0.375977	239	-0.185547	
240	0.476074	240	-0.300293	
241	0.561523	241	-0.432129	
242	0.639648	242	-0.549316	
243	0.717773	243	-0.661621	
244	0.783691	244	-0.766602	
245	0.837402	245	-0.88623	
246	0.888672	246	-0.98877	
247	0.930176	247	-1.10596	
248	0.959473	248	-1.20361	
249	0.981445	249	-1.30615	
250	0.996094	250	-1.40869	
251	0.996094	251	-1.51123	
252	0.97168	252	-1.5918	
253	0.961914	253	-1.68945	
254	0.949707	254	-1.77002	
255	0.908203	255	-1.85059	
256	0.852051	256	-1.92627	
257	0.795898	257	-1.98975	
258	0.742187	258	-2.05078	
259	0.651855	259	-2.11182	
260	0.59082	260	-2.16309	
261	0.495605	261	-2.2168	
262	0.429687	262	-2.26074	
263	0.317383	263	-2.28027	
264	0.234375	264	-2.32422	
265	0.12207	265	-2.34619	
266	0.0244141	266	-2.36572	
267	-0.0561523	267	-2.37305	
268	-0.17334	268	-2.38037	
269	-0.266113	269	-2.38525	
270	-0.349121	270	-2.37305	
271	-0.449219	271	-2.3584	
272	-0.529785	272	-2.34131	
273	-0.615234	273	-2.3291	
274	-0.695801	274	-2.29736	
275	-0.773926	275	-2.2583	
276	-0.822754	276	-2.20947	
277	-0.888672	277	-2.16553	
278	-0.925293	278	-2.12402	
279	-0.959473	279	-2.05322	
280	-0.979004	280	-1.99463	
281	-1.00342	281	-1.92871	
282	-0.998535	282	-1.85791	
283	-0.993652	283	-1.77002	
284	-0.97168	284	-1.69189	
285	-0.952148	285	-1.60156	
286	-0.917969	286	-1.51855	
287	-0.869141	287	-1.4209	
288	-0.808105	288	-1.32568	
289	-0.754395	289	-1.21582	
290	-0.686035	290	-1.12061	
291	-0.612793	291	-1.00342	
292	-0.527344	292	-0.900879	
293	-0.439453	293	-0.786133	
294	-0.34668	294	-0.67627	
295	-0.251465	295	-0.563965	
296	-0.151367	296	-0.43457	
297	-0.0439453	297	-0.310059	
298	0.0537109	298	-0.195312	
299	0.151367	299	-0.078125	
300	0.253906	300	0.0366211	
301	0.339355	301	0.158691	
302	0.43457	302	0.285645	
303	0.522461	303	0.412598	
304	0.610352	304	0.527344	
305	0.690918	305	0.644531	
