# Tscelta 53.2 Prima di IV 49.919 DopoIV 48.941
    -0.00060	     1.79420
     0.00551	     1.81634
     0.01166	     1.83689
     0.02628	     0.48695
     0.03472	     0.11218
     0.04086	     0.12382
     0.04703	     0.14051
     0.05314	     0.16236
     0.05923	     0.18778
     0.06566	     0.21324
     0.07175	     0.23633
     0.07787	     0.25449
     0.08399	     0.27332
     0.09010	     0.29422
     0.09618	     0.32198
     0.10257	     0.35695
     0.10862	     0.38619
     0.11464	     0.42241
     0.12067	     0.45624
     0.12672	     0.48717
     0.13276	     0.51896
     0.13909	     0.55888
     0.14506	     0.60397
     0.15097	     0.65663
     0.15686	     0.71209
     0.16277	     0.76714
     0.16867	     0.82112
     0.17454	     0.87833
     0.18071	     0.94982
     0.18646	     1.02560
     0.19220	     1.10651
     0.19787	     1.20055
     0.20347	     1.30147
     0.20904	     1.40657
     0.21491	     1.52218
     0.22039	     1.63899
     0.22581	     1.77131
     0.23114	     1.91560
     0.23637	     2.07600
     0.24153	     2.24792
     0.24687	     2.43914
     0.25193	     2.63268
     0.25687	     2.83732
     0.26170	     3.05890
     0.26642	     3.30000
     0.27101	     3.56159
     0.27574	     3.85043
     0.28016	     4.14548
     0.28444	     4.45268
     0.28865	     4.77554
     0.29273	     5.11359
     0.29669	     5.47683
     0.30072	     5.87907
     0.30446	     6.28449
     0.30807	     6.70384
     0.31161	     7.13680
     0.31505	     7.58734
     0.31837	     8.05603
     0.32174	     8.56596
     0.32483	     9.07132
     0.32786	     9.59908
     0.33077	    10.13632
     0.33360	    10.68463
     0.33636	    11.24709
     0.33904	    11.82581
     0.34175	    12.44919
     0.34428	    13.06485
     0.34669	    13.68896
     0.34904	    14.32250
     0.35136	    14.96173
     0.35359	    15.61761
     0.35586	    16.32027
     0.35797	    17.00565
     0.36000	    17.69471
     0.36200	    18.39233
     0.36394	    19.09938
     0.36584	    19.81617
     0.36778	    20.57625
     0.36956	    21.31154
     0.37131	    22.06067
     0.37300	    22.80904
     0.37467	    23.56345
     0.37631	    24.32770
     0.37798	    25.13615
     0.37952	    25.90883
     0.38105	    26.69587
     0.38253	    27.48130
     0.38398	    28.27549
     0.38538	    29.07614
     0.38682	    29.92368
     0.38818	    30.73190
     0.38951	    31.54933
     0.39082	    32.36703
     0.39210	    33.19070
     0.39335	    34.01568
     0.39463	    34.89480
     0.39582	    35.73021
     0.39700	    36.56788
     0.39816	    37.41643
     0.39930	    38.26192
     0.40041	    39.11031
     0.40150	    39.95876
     0.40262	    40.86372
     0.40367	    41.72452
     0.40472	    42.59194
     0.40574	    43.45664
     0.40674	    44.32565
     0.40774	    45.19601
     0.40875	    46.11650
     0.40970	    46.99426
     0.41065	    47.87944
     0.41157	    48.76164
     0.41248	    49.64490
     0.41339	    50.52864
     0.41432	    51.46277
     0.41519	    52.35772
     0.41604	    53.25186
     0.41689	    54.15220
     0.41772	    55.04987
     0.41854	    55.94755
     0.41940	    56.89447
     0.42020	    57.79857
     0.42098	    58.70568
     0.42177	    59.61665
     0.42254	    60.52475
     0.42329	    61.43547
     0.42408	    62.39088
     0.42482	    63.30560
     0.42555	    64.22135
     0.42627	    65.14396
     0.42699	    66.06334
     0.42769	    66.98203
     0.42841	    67.94705
     0.42910	    68.87069
     0.42979	    69.79365
     0.43046	    70.71903
     0.43112	    71.65187
     0.43178	    72.58015
     0.43242	    73.50661
     0.43309	    74.48586
     0.43373	    75.41472
     0.43436	    76.34587
     0.43498	    77.28740
     0.43559	    78.22246
     0.43620	    79.15594
     0.43682	    80.14337
     0.43741	    81.08057
     0.43801	    82.01735
     0.43860	    82.96323
     0.43919	    83.90390
     0.43975	    84.84649
     0.44034	    85.83662
     0.44090	    86.77746
     0.44146	    87.72144
     0.44200	    88.66608
     0.44257	    89.61892
     0.44311	    90.56589
     0.44367	    91.56280
     0.44419	    92.51271
     0.44472	    93.45988
     0.44524	    94.41000
     0.44575	    95.36839
     0.44627	    96.31944
     0.44680	    97.31946
     0.44730	    98.27378
     0.44780	    99.22705
     0.44829	   100.18257
     0.44878	   101.13861
     0.44926	   102.10093
     0.44977	   103.10684
     0.45024	   104.06210
     0.45072	   105.02171
     0.45119	   105.98077
     0.45166	   106.94016
     0.45211	   107.91121
     0.45257	   108.87232
     0.45305	   109.87771
     0.45349	   110.84114
     0.45394	   111.80280
     0.45438	   112.76545
     0.45484	   113.73609
     0.45527	   114.70162
     0.45572	   115.71425
     0.45615	   116.67999
     0.45658	   117.64445
     0.45700	   118.61121
     0.45742	   119.57860
     0.45785	   120.55256
     0.45828	   121.56995
     0.45869	   122.53985
     0.45910	   123.50593
     0.45950	   124.47494
     0.45990	   125.44593
     0.46031	   126.42103
     0.46073	   127.44233
     0.46112	   128.41434
     0.46151	   129.38620
     0.46190	   130.35947
     0.46228	   131.33279
     0.46267	   132.31162
